review_id,listing_id,customer_id,rating,comment
72c300b9-6a7d-46b9-ac0e-5d159512db60,469de709-3edd-4ecf-b373-98a004b5f3ae,919278a5-6e46-4b47-9a6b-d4022e747c9f,4.8,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
b2261b3d-1c44-4f4e-bcd4-32fac9af7ec8,da64164b-75af-434c-bc95-bda04bb24a47,c5863af9-c9cd-463d-94a8-8e69adf4f214,4.8,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
14d1fc81-1f8e-4a3c-aa0b-7faa551e1489,5dab8803-0ab8-4447-a6f6-08365aa53ddb,300ccb51-269e-4dad-bbd7-bc4d6f1214bf,5.0,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
a3351889-2008-4d82-974e-ec58ce1650e8,8696709d-bada-4123-9d4e-f480eb6d6980,4ce2d3cb-b864-40e5-96a5-3e0877928c39,5.0,Direct farmgate connection saves money compared to supermarket prices in Malavalli.
fe6ebdb1-5df7-47a1-a3c4-be7fba8e1f06,0c04e9e0-bb76-47a7-a14d-f2eff4f256d8,b09d5ed6-293f-4eb8-8466-17829480dcad,4.5,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
8443b318-2266-46fe-8712-98ac6ba3605a,5f7fe85b-a41f-445e-83dd-d16cd8b90fc2,f527b464-7bb9-45da-bb4d-5aab19eb4f9a,5.0,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
0e790095-56dc-4753-98df-9a06fbc3e225,ddd394f4-7f83-4572-a19b-1683aeddbe47,94141fff-971c-4f52-8395-528bde27315a,4.7,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
dae659a8-bde5-4c6a-9d54-65565720dc5d,e8e1f6be-df4b-472a-b946-31dfbfb43dd2,70891974-6c4a-456b-a56c-3684d6d94556,4.5,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
9e5fab5a-75f5-4cd5-a552-7dd436d6dc79,119171e8-3049-4289-a1e6-20156e6d3e20,6b34b498-54a0-4051-903e-b9197aa9de94,4.5,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
a6875aa9-aad5-4a83-9223-0829a979346f,c2e712d4-fa5d-4331-96a6-e1b4233c081b,c3df3a50-2251-45a6-883f-032b8033f52e,5.0,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
8534a74e-b7e5-43d7-b61d-bc0af292f3c6,5453d043-5f04-4e0e-8ae5-b6e6d808a04a,c115ff2f-0c98-4983-bf03-167384d2903e,4.7,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
96cf5867-0cb0-4066-b8ae-3bcbfa50ba6b,6009c106-4a8d-4390-b68f-d80d46087798,2cf4a458-4875-48b9-a84f-9b99b9d0a431,4.5,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
9d194a66-d08a-43c3-8850-a347a95e229a,43d6910f-14b0-4fa4-8763-100d2a5ef4f5,f4dee32c-e6d8-4c67-95a9-f63a4e41f5e8,5.0,Delivered to Srirangapatna within 35 mins from North BLR farm hub! Super fresh.
3af3b06f-7986-476f-ad78-388e5f442920,93972ebd-a548-446c-a61e-54abc0d9eb7a,6d807f3a-a6f7-4bd1-9559-7d534e353dc6,5.0,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
ef829b55-d8a7-466b-a13a-c1fde7c7d54c,1565d3db-fa61-4937-9a95-61ffa16b52f8,70891974-6c4a-456b-a56c-3684d6d94556,4.7,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
818ed451-67db-4dec-8e02-cdd45a7e4f4b,36ac1cb7-c55e-46e9-bdbf-67db44692a6b,2e323422-ea44-449d-9be7-c0c560a0f2e1,5.0,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
9ef3a5e7-b028-4fce-9ad2-26e05ce0ec14,c3495736-91c7-4cc4-809c-67ddabb167ef,56422f53-2ae2-4b6f-b750-b63ee1e07845,4.7,Direct farmgate connection saves money compared to supermarket prices in Pandavapura.
6f9fe6af-0dd8-4b31-84d9-dc0547bd4c5d,a2871f5a-0a54-4d8a-b7a4-48f8bde8162e,081e8113-878b-4022-8cdf-0bfc6dda5167,4.8,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
8d119071-acc1-4a63-877e-fcad5533bf3d,01eceb48-f625-49d1-9160-9092e4e32c8f,d6a9e0ef-4132-46ef-a0f7-d7997a803afe,5.0,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
4e5efbd2-e6b0-4200-bdf9-d16dbad7c269,267bcafa-37c4-4b02-92c3-b227652497c8,8b9f7985-5ef6-485d-959c-fd171563bb8a,4.8,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
88842cff-0f73-4878-830b-087b919f1aeb,9b60151d-2d71-442a-b900-6cead41b6a44,56422f53-2ae2-4b6f-b750-b63ee1e07845,4.8,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
63db3b0c-a541-4efa-aef5-6860af25a112,2afaf5f3-0c2f-43fa-9e3d-c2b394605f1a,62e301a3-cc55-44ee-8d66-0cdb6a5d0c0d,4.8,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
6bc41644-99ad-4228-9850-dd6c95643160,c7753905-347d-4399-b42f-7855b236aa8e,74293659-a2ab-4c3c-8f72-343b020d30cd,4.7,Direct farmgate connection saves money compared to supermarket prices in Pandavapura.
c9278fc4-2e0a-4752-b5e2-e865e5d1b459,5be7f0f5-1d12-45f3-b308-f664330e8da7,4ce2d3cb-b864-40e5-96a5-3e0877928c39,4.7,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
a4508973-049e-45cb-bb3e-12d491f148b1,8444f425-1ec2-4960-b214-3f36015984d2,3fe7f558-21bf-4ff6-8746-47c0323cafb0,5.0,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
d2d12786-fb5d-413a-90cf-1185e565c1a6,2be74d63-62ec-47aa-b946-d35f63ed3b81,73f3bb61-7aac-49e3-af05-f2dd383f2102,4.5,Direct farmgate connection saves money compared to supermarket prices in Srirangapatna.
2aaf8a90-6d1c-401f-bc34-e74d0dd69130,cb60bbbe-2069-47d8-b5e7-b3ea327f47f8,47627f78-25a8-49b8-baed-67cc7cb51cc3,5.0,Delivered to Bidadi within 35 mins from North BLR farm hub! Super fresh.
1fb525dd-2ad9-416f-95f9-868327bfd100,6e1f18a9-7abb-46a0-81bd-8f86711777f3,f3fa5f28-5d69-41fc-a0e8-369ed44442f3,5.0,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
51118c32-9d89-4ee1-ad44-d92d6cd36391,0994cb89-90be-4944-806b-eeefe4d6eabb,22ad31f1-df1a-4f97-8257-b9b75387027c,5.0,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
61574820-b777-4ac1-bfd7-dd15542d1ab3,a30967de-2eeb-4230-9552-7c88ededd081,cb2e8316-e933-46d4-bc5c-faec0025b694,4.5,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
b732b618-1445-439f-abb8-1ac2153f6327,02e5b404-20cc-418d-a7b0-36017ac6406e,56422f53-2ae2-4b6f-b750-b63ee1e07845,4.5,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
1a907956-436d-48e3-b719-d60323a271d2,2105ba41-5cbc-4ba1-adaa-de4dc098d831,2452f2d6-197b-45dd-ab0a-992a1ab8cccf,5.0,Delivered to Bengaluru (Kengeri) within 35 mins from North BLR farm hub! Super fresh.
6927cf39-f26f-4884-80d3-ea43dabdf61f,cd06b865-9bda-4bc4-aa63-0b5cc0ad3bdb,3e64ba62-388a-44c4-9030-88a74444d90a,5.0,Delivered to Bidadi within 35 mins from North BLR farm hub! Super fresh.
43864097-9697-4ec4-be24-c0d8bfde6105,c6f3f0c3-6d77-4e67-be13-948cb6aff21e,331a2b18-7771-4c8f-babb-5457498c239b,5.0,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
87afca61-0bf4-4824-bf0d-abc73f1f1d9f,fd4c43d3-f5e0-409b-a594-ab22ee5b2788,fc932934-07d4-4feb-bf60-af1355a4a785,4.5,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
e69365a7-96ca-4a97-8781-9f7e7c279fe1,74396c83-e782-46c3-9710-c78913d5a49a,8e5d4ae9-8fb2-45af-aae1-40e41e752b6e,4.7,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
2a7637f1-4958-4ba4-a2e0-e5972a99dd7c,4cc80ba9-1884-4b13-8df8-b093b3882660,a48897e5-afe2-4878-9f39-28e08c18ddcb,5.0,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
5df43588-7542-4394-bed1-34484bdc0bcb,f44d292e-2536-44e1-8fc6-4f01e4c1a342,a48897e5-afe2-4878-9f39-28e08c18ddcb,5.0,Direct farmgate connection saves money compared to supermarket prices in Maddur.
d0301610-c375-4414-8ec2-e7334d1ce0ad,130886fe-734c-40fc-bcee-3b28bbe74292,7035b887-e0d1-4c02-af63-02688ffbb884,5.0,Direct farmgate connection saves money compared to supermarket prices in Channapatna.
c91a0260-3ddd-4afb-a126-3856e750747b,0c46d491-ceb2-4f60-94c0-c9ee7e6802a3,4389ea33-33a4-4982-a079-831f1db05fe0,4.8,Direct farmgate connection saves money compared to supermarket prices in Mandya.
a2ad8aa9-17f8-4e65-9654-94f4e55c7583,9ef1d91d-cf40-49eb-9260-13cea31fad19,2553a9ec-9e91-4594-92cb-e95a45580b2c,5.0,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
6387d561-bf90-43ac-8921-dbe0db7d72c0,1565d3db-fa61-4937-9a95-61ffa16b52f8,70891974-6c4a-456b-a56c-3684d6d94556,5.0,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
a73ff216-8143-4609-9fda-078614c4ea7e,959a6f25-0348-4f7a-a570-d9e166145bc6,4cd53847-8857-4983-ab6f-bbf44a1f863e,4.5,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
0c330826-e140-4d50-949d-b6e5fa70f521,b199b97b-df40-43fe-84c4-82e07bffeb1a,ad765317-0ae5-4394-9861-e51d92a1fcc6,4.7,Delivered to Ramanagara within 35 mins from North BLR farm hub! Super fresh.
b8275b67-85a4-4c56-a8a8-ce794278730d,ca810efa-f2ec-4c94-85c8-746258ad8064,fc932934-07d4-4feb-bf60-af1355a4a785,5.0,Delivered to Channapatna within 35 mins from North BLR farm hub! Super fresh.
d3aacea1-0387-4288-a0f7-13864c6c0199,1bb87e6c-1ef0-4ba0-9166-0a2eb7a7df7e,6e8429bb-4b3a-4f9f-90fd-1714a5be004d,4.7,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
36d99d7d-2c83-47e8-8f8b-3ea501034872,5a442680-9fef-499c-825c-bcbe3ceaedb7,7f86a08d-6dd5-4fe9-9472-d02c920c1ff3,4.5,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
4022f721-4021-4410-95e3-9ea3d4c121bc,91c9927e-dbc0-4857-b3b3-487f7a5adc1d,a48897e5-afe2-4878-9f39-28e08c18ddcb,4.5,Direct farmgate connection saves money compared to supermarket prices in Maddur.
a39fa5c4-28c5-48c7-a0e9-a42815544140,eacee681-5685-4706-b16e-0bf681414fbe,fc932934-07d4-4feb-bf60-af1355a4a785,4.5,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
e05daba5-b5d2-4a60-8efb-dba748898705,01eceb48-f625-49d1-9160-9092e4e32c8f,fc895620-c446-471c-972e-18f4ce979e28,4.8,Direct farmgate connection saves money compared to supermarket prices in Bengaluru (Koramangala).
9943ec58-1542-456c-bb4c-80ddd7fc0173,c6f3f0c3-6d77-4e67-be13-948cb6aff21e,2631bbc2-340f-4a9a-a752-4cec04e400d2,4.7,Direct farmgate connection saves money compared to supermarket prices in Bengaluru (Yelahanka).
c0ddc4f0-9407-4def-8b5e-5d1285d89d09,e619e35d-2c6a-45f8-9a96-6516579ff2ef,de21c2a0-a0e1-4757-a095-0016eb816242,4.7,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
b7d0acff-f362-4bf5-87e4-842aea39ff8f,ffcbe3ac-c1c6-4338-b2aa-421e7396924a,6b34b498-54a0-4051-903e-b9197aa9de94,5.0,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
c91ab23e-aa9e-4efc-bc94-585c5d0b4303,119171e8-3049-4289-a1e6-20156e6d3e20,c6c9aed7-1f10-439d-88ec-8f5b1b4f748f,5.0,Genuine organic produce straight from local farmers. Great natural aroma and crispness.
b6637520-ed86-47d8-8a53-1cc151d384f5,33b8b450-7c1f-41ce-878c-fb991290c907,79543249-aeb7-447d-9725-94352e05d41c,4.8,Direct farmgate connection saves money compared to supermarket prices in Maddur.
66daa2d6-bbee-4dff-bf19-2a12115d56b9,6ceef2d2-1469-48a0-9d65-3453b2d6099a,83cf8df8-0344-41ec-a14f-761cb61a2216,4.8,Manyata Tech Park delivery was perfectly packaged. Tomato and coriander were crisp.
149c14ef-34d5-4be3-8292-f747e8828daf,ef03f9f5-d4ae-43ae-9c98-2b1ac1e2bf87,95381c19-145e-4e11-ab3f-3555b2a07941,4.8,Direct farmgate connection saves money compared to supermarket prices in Bengaluru (RR Nagar).
eaed1400-a45d-4158-b4db-02eb9f53607d,028a6f74-cbb2-4589-8fa2-ca3fba159ad4,56422f53-2ae2-4b6f-b750-b63ee1e07845,5.0,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
f2eb1ba0-64fc-4477-904e-f3b5187244d3,cc42fd2a-523e-4640-b4b1-35a7abc2ad6e,f685a52e-f09f-45e3-b296-668bbb414f9f,5.0,Greens and vegetables were freshly harvested this morning. Unbeatable quality!
decb6947-a0f2-4008-a3d1-186290a14d06,69bdcac8-959c-4ca9-8ead-4604f4508f1f,ade771d7-33ad-4f40-b456-f0a9fee988ff,5.0,Direct farmgate connection saves money compared to supermarket prices in Bengaluru (Hebbal).
aa00a0ee-fa60-4090-921c-380db54f724b,2948b4d3-301f-481d-8a28-8fbc91814afa,980bcd07-414b-453e-9d08-9192eb3691d7,5.0,Delivered to Bengaluru (Yelahanka) within 35 mins from North BLR farm hub! Super fresh.
