listing_id,inventory_id,title,is_organic,rating_avg,rating_count
f9d76a86-af1e-436b-ba84-54d2e8a3573e,a547db5a-1be9-4a43-939c-16a3272c1001,Fresh Green Chilli - Bengaluru (Koramangala) Farm Direct,True,4.63,72
600ad2a1-c479-41cb-ae59-1f480c14eca6,04051798-fe4b-4840-a85a-347f1c523001,Fresh Papaya - Bengaluru (Koramangala) Farm Direct,True,4.47,139
ffb35857-5a01-4e4d-b7f3-e4dba8ebcf4b,4cd85bbf-2737-4260-8007-03b9a8be9508,Fresh Carrot - Bidadi Farm Direct,True,4.88,170
5be7f0f5-1d12-45f3-b308-f664330e8da7,4a2599c3-2256-4708-973f-a99698c9a0ee,Fresh Grapes - Mandya Farm Direct,False,4.43,69
52f59e14-39fc-4311-9763-412f0916662a,b92a69ff-8536-42de-ac4f-a150fd6b5f2d,Fresh Mint - Bengaluru (JP Nagar) Farm Direct,True,4.47,180
6ceef2d2-1469-48a0-9d65-3453b2d6099a,30105283-caac-4976-97e6-245f861ad1b4,Fresh Tomato - Pandavapura Farm Direct,True,4.82,23
9752f5b8-1a9f-485f-954c-d7c75c88038f,8602f12e-705e-4829-a68f-ab891eca4a3a,Fresh Pomegranate - Pandavapura Farm Direct,False,4.52,42
cc42fd2a-523e-4640-b4b1-35a7abc2ad6e,62a85833-2e3b-4504-b61f-eec69fab9cb5,Fresh Green Capsicum - Channapatna Farm Direct,True,4.43,174
1a485340-f614-4da7-9953-4cbb2f709dc6,23878cbf-1128-45c2-b913-85c2f97df5b5,Fresh Papaya - Ramanagara Farm Direct,True,4.4,24
16d265ed-77a0-4a24-afb5-719cba043ada,34f3003d-ae28-49dd-9857-ddf91901c813,Fresh Banana - Ramanagara Farm Direct,True,4.5,44
c3495736-91c7-4cc4-809c-67ddabb167ef,39ced0a7-faec-4a9e-9d1f-98f084b257ac,Fresh Garlic - Bengaluru (Yelahanka) Farm Direct,True,4.65,167
19d09fa0-c8b2-4b5c-b5a6-7efe29934bd0,4b80caa9-ecbd-467f-995a-d2791d79929e,Fresh Palak - Bengaluru (JP Nagar) Farm Direct,True,4.48,166
749c4ddf-974f-4931-a100-4225142185fc,80bd7f21-b30c-4a29-9763-11176d5dc73b,Fresh Coriander - Channapatna Farm Direct,True,4.52,171
30a35155-a204-4dc4-b803-c1c6e3f4b4f6,7a3382a9-99db-4546-a3c0-883998af2d13,Fresh Ginger - Ramanagara Farm Direct,True,4.78,41
c7753905-347d-4399-b42f-7855b236aa8e,102acc3c-c21c-489a-86e6-e24fdc6044c8,Fresh Ragi - Bengaluru (JP Nagar) Farm Direct,False,4.91,15
cd06b865-9bda-4bc4-aa63-0b5cc0ad3bdb,f19d2d74-1e2f-42f2-8c65-ee71b3315774,Fresh Carrot - Malavalli Farm Direct,False,4.87,85
39858fe6-336f-4f49-8f1d-5d6db50a5671,a8885a5c-8edc-4f96-b244-d68b33dec4e3,Fresh Cabbage - Bengaluru (Koramangala) Farm Direct,True,4.42,127
08b13616-624e-429d-8e3b-6fa21d699d46,7b73e4e9-1370-4f6f-836c-46f1d4900d4c,Fresh Ragi - Bengaluru (Yelahanka) Farm Direct,False,4.87,85
61196fcb-7d00-4c63-8871-a2da792babf2,04cfe4db-dc7d-47a0-aad3-e8c0b2fcd091,Fresh Garlic - Bengaluru (Koramangala) Farm Direct,False,4.85,63
36ac1cb7-c55e-46e9-bdbf-67db44692a6b,8a1d0ad1-4f24-41bd-94c8-a7484051ea6f,Fresh Green Chilli - Bidadi Farm Direct,True,4.76,61
3fb4e8d6-0eb4-427b-bc00-84dd6f15806c,796ec18e-9258-4a64-a810-af379d71528d,Fresh Papaya - Bengaluru (RR Nagar) Farm Direct,True,4.47,22
eeefd9b6-1b40-41ed-ba70-4f51c247226a,3e302a9d-ba5f-4df0-928a-9d797ea26deb,Fresh Palak - Bengaluru (RR Nagar) Farm Direct,False,4.68,51
b784d501-caa1-4dbd-baa2-881e03e8d313,0d440eae-8418-4297-8678-dc481ab134cd,Fresh Cabbage - Mandya Farm Direct,True,4.74,103
369b36dc-5a7f-4661-b814-c9329f431123,f2a3c8eb-9bf4-4611-9e6f-88079483231a,Fresh Mint - Srirangapatna Farm Direct,True,4.5,151
34375768-3582-4dae-94f6-7d728cf14b72,86a20379-5a84-4c06-b34a-b9fbee5d769e,Fresh Garlic - Pandavapura Farm Direct,False,4.58,170
93972ebd-a548-446c-a61e-54abc0d9eb7a,08e32558-6ff4-4ff4-9014-c14b7fdf2c87,Fresh Pomegranate - Bidadi Farm Direct,True,4.67,176
e13af574-1a3d-4d74-a9d2-fcc42f75a927,0ef760d8-3766-4e2e-b776-e2729b996895,Fresh Potato - Bengaluru (Kengeri) Farm Direct,False,4.83,18
73697b54-c6e2-44c9-8814-663dd2d9dba7,bdcc3da6-afbb-4f7e-b9ee-16a93ca76b66,Fresh Ginger - Malavalli Farm Direct,False,4.79,94
aae46e83-5eca-4bae-83be-d1af00c5cdc0,026b1692-50a7-4232-9d47-841372ca7bee,Fresh Onion - Channapatna Farm Direct,False,4.44,173
a0b08496-a82f-4cd0-be10-3ab342d8be86,b720bef5-bc96-42ca-9cfe-8e7c6c687112,Fresh Banana - Bengaluru (Koramangala) Farm Direct,True,4.49,129
e7185a39-0261-4ed3-8614-036ab8432fa2,e76ee2f7-6c1c-47c5-9704-7cd9239a2ad4,Fresh Potato - Bengaluru (Hebbal) Farm Direct,False,4.89,78
037383ef-6b0c-4d21-91c9-e5c324305667,403a30a1-7dfe-45d4-b6bf-8ce8b913cfe5,Fresh Garlic - Bengaluru (JP Nagar) Farm Direct,False,4.47,13
57d67d1a-7d94-4323-8d9f-22d30884bdb9,c8fe687f-a019-40e8-8be7-9cede40f6cf3,Fresh Rice - Bengaluru (Kengeri) Farm Direct,False,4.87,89
9343e411-1342-4af6-b84c-49ab26ee23f0,5626f6ed-cd30-4140-a4ff-3b36ad3e6203,Fresh Coriander - Srirangapatna Farm Direct,True,4.72,46
e83f625e-4033-46b8-b595-e7f5d55bab20,3565b1b2-27a2-4f45-8504-017ecc17098d,Fresh Ragi - Channapatna Farm Direct,True,4.41,154
028a6f74-cbb2-4589-8fa2-ca3fba159ad4,725df805-0661-4aa9-955d-c0fc13f34f0a,Fresh Carrot - Ramanagara Farm Direct,True,4.45,65
87375ac9-631a-474b-b827-a0d25831f6cc,2e2bd4c5-0534-4ede-a8e5-3b3de023395e,Fresh Green Capsicum - Ramanagara Farm Direct,False,4.53,76
4cc80ba9-1884-4b13-8df8-b093b3882660,2f890446-c136-44da-a5a8-28f42b994c99,Fresh Carrot - Bengaluru (Kengeri) Farm Direct,True,4.73,86
e6a04938-5e34-4328-ae59-6d3dc3f1c0f1,034b2990-933d-4288-aefb-f500bbb472ce,Fresh Palak - Bengaluru (JP Nagar) Farm Direct,False,4.8,72
c50ff350-8d5c-44a4-b91f-08c8a0a5c99f,5de90a51-4578-41c8-ad21-734e2e332852,Fresh Coriander - Bengaluru (Kengeri) Farm Direct,True,4.77,90
644cb430-839e-4d94-abc5-2aefa812d87c,0c45a894-c163-4272-8b80-e6df1c2153c0,Fresh Cabbage - Bengaluru (Koramangala) Farm Direct,False,4.59,68
f2c3bde4-f1f1-484c-ab9a-cc85dfc19c06,a3dc2c41-8a20-47f6-a417-20009f7b05cd,Fresh Palak - Pandavapura Farm Direct,True,4.62,90
caf182d8-b8dc-4efd-9432-9835f25c1d2d,14a8fc94-359e-4ca0-a1e1-5128beeb5432,Fresh Ragi - Srirangapatna Farm Direct,True,4.48,149
588f8f78-1d77-4989-b8cd-3e0869658448,e6b01b5f-593d-4b91-948c-7e4c358e5aee,Fresh Palak - Bengaluru (Indiranagar) Farm Direct,True,4.78,160
d2ee5f06-0a65-4618-96e6-c27bc21be525,8f3214cc-37f9-46e9-85ef-6b0e5c136466,Fresh Garlic - Maddur Farm Direct,False,4.94,150
b0f4aebd-09b1-480e-af04-5435c1379068,1d0e0c3a-1d22-4b1d-84bf-40d060472f38,Fresh Cabbage - Ramanagara Farm Direct,False,4.7,35
fd8c9d08-eb21-41d5-9636-2248c81282bf,3ea5a21e-b8b3-4693-91d3-dbeb09ebd66e,Fresh Ginger - Bengaluru (Kengeri) Farm Direct,True,4.48,52
07085e02-3d10-40d1-bd00-3c9607f4b23f,015e83f0-6514-4c59-8e2c-11a68a44b7ae,Fresh Rice - Srirangapatna Farm Direct,True,4.42,136
14be1626-52a6-4663-a86f-3e63efc5b7f1,bfe13bf4-2871-4365-be53-02f19103d5f1,Fresh Onion - Bengaluru (RR Nagar) Farm Direct,True,4.62,132
0031e56a-e740-4991-af49-d3cac14a83eb,c76ede1d-e285-46dd-993c-cabfec60e917,Fresh Potato - Bengaluru (JP Nagar) Farm Direct,True,4.56,79
3a34d1a4-8f79-4d3b-8d81-bb5fd72a1b3a,20b62d5b-4a54-45fc-87c6-b2d127cce534,Fresh Ragi - Maddur Farm Direct,True,4.94,31
a25999f5-62a0-4f6a-9365-8884d42cb059,ce3a96d6-2b37-43d4-850b-14f2f9ad66b4,Fresh Palak - Malavalli Farm Direct,False,4.92,136
48c05eff-6a2c-4517-9f87-23a6d289b906,42d13ec9-2b49-4766-ab65-7ae1afee2d9a,Fresh Tomato - Bidadi Farm Direct,False,4.79,66
01eceb48-f625-49d1-9160-9092e4e32c8f,3a631bb9-cd3f-4838-a7dc-f977a686ca38,Fresh Green Peas - Bengaluru (Indiranagar) Farm Direct,True,4.6,41
69337b07-6845-49f2-aea2-e3bad6b14da6,07ff79b6-f960-4322-a181-6cf2ebad5d52,Fresh Pomegranate - Bidadi Farm Direct,False,4.48,163
bb7150c3-181b-435f-9c77-bee1e39665f5,9adf367c-9f58-4c08-9b24-71df6fd2b29b,Fresh Cabbage - Bengaluru (Indiranagar) Farm Direct,False,4.55,58
43feb303-a583-451a-bf7d-b766f4a40b12,79bf7394-4338-49b9-81d5-70b1cf9b5ef0,Fresh Garlic - Malavalli Farm Direct,True,4.53,167
4501dcfa-b077-4159-847e-ef9d395168e5,b3d5d093-62f5-4739-bc0b-556cb4f4e67f,Fresh Pomegranate - Ramanagara Farm Direct,True,4.89,58
3a50c212-b6a5-4a68-8319-9c27735e8d16,7c50a1f7-6d1f-4787-9d7a-4d5c846185d3,Fresh Palak - Bengaluru (Hebbal) Farm Direct,True,4.54,110
5f7fe85b-a41f-445e-83dd-d16cd8b90fc2,eb7215d2-34bf-4dc3-bdc0-6d7191339142,Fresh Carrot - Bengaluru (Yelahanka) Farm Direct,True,4.76,57
30e24fd5-2a5d-495d-a6d4-5b181b73efb0,0c936d75-c469-458f-8be5-97315b972f65,Fresh Potato - Maddur Farm Direct,True,4.48,166
04f54342-120a-43fa-9062-b8d0771ca8a7,fdab1bba-beb5-429a-88bd-f8a009364ee0,Fresh Tomato - Ramanagara Farm Direct,True,4.92,147
9fde5f92-80d6-4098-9f79-62288afa3012,8948a6c0-3d23-4317-a0ee-0edc4de1d4cb,Fresh Green Chilli - Bengaluru (RR Nagar) Farm Direct,True,4.84,159
4049d501-b0c1-4269-9ebe-1b50c2150384,c9e72f59-f449-4171-8392-cff9ee5af771,Fresh Banana - Bengaluru (Kengeri) Farm Direct,False,4.93,116
4d638cde-9f7c-426c-8dee-92486041493f,b9545855-251b-498d-a478-96a6c52bbdf2,Fresh Green Capsicum - Mandya Farm Direct,True,4.71,108
3ee84a7d-619b-4ebd-a86f-6e73e1aa0f56,4bfdfb8d-a5f9-4a0f-9a9a-c044f391a481,Fresh Mint - Bidadi Farm Direct,False,4.91,120
0c46d491-ceb2-4f60-94c0-c9ee7e6802a3,5f432ddd-d0fb-45bf-8971-b5129ff907ea,Fresh Ginger - Channapatna Farm Direct,True,4.87,135
7e966e66-f79b-4e76-b29c-f497a16698ed,796126fc-042a-4545-b902-7a3303bff874,Fresh Ginger - Srirangapatna Farm Direct,False,4.82,47
2be07e4c-3dbf-42e5-90c3-26540a177fd1,38db8064-ffd0-4505-8010-e99065204d21,Fresh Green Chilli - Bengaluru (Kengeri) Farm Direct,False,4.64,98
513bda1b-657c-4490-9a52-b4bf2f376704,8b45d589-6b5b-4957-b5d3-c719623e3f6e,Fresh Potato - Bengaluru (RR Nagar) Farm Direct,True,4.68,165
cd421415-e774-4ace-b0dc-d63a85efee9b,9c6947c7-a209-44c5-938f-59b39edf7bec,Fresh Onion - Pandavapura Farm Direct,False,4.63,114
9c21e0d1-367d-46e5-8ddf-c5c2e66c5178,86184971-7b34-4b5b-9597-37ec5973fb4c,Fresh Coriander - Malavalli Farm Direct,True,4.52,180
019151cf-91d6-487b-a2fe-afcd1bc9cd70,55fe0e3f-ab74-4697-97db-93ce2e8be6cd,Fresh Coriander - Malavalli Farm Direct,True,4.77,21
0235d250-aa7c-4dfb-b553-44b4676cb0a9,02de08b4-c332-4db2-8dd0-d901f20ae37f,Fresh Green Chilli - Srirangapatna Farm Direct,True,4.61,113
c2e712d4-fa5d-4331-96a6-e1b4233c081b,719e9784-3a8f-4b68-ba03-6d4f1904735c,Fresh Rice - Pandavapura Farm Direct,True,4.84,155
73ba2336-7a3c-47ec-af09-dc36f47b00fc,d3fc1933-077e-4c56-b238-29f5760d3dea,Fresh Ginger - Bengaluru (Koramangala) Farm Direct,True,4.67,115
f5ecb502-edeb-4f3d-9b76-0d53f2ba0bcf,0e0190eb-b13e-45fd-8a05-8870470f2c2d,Fresh Tomato - Srirangapatna Farm Direct,False,4.58,41
3917a229-00ce-4f07-ab63-a7dfc2cd82df,b0ef56fe-dca1-49eb-87b7-f0b523564ed4,Fresh Palak - Channapatna Farm Direct,True,4.98,156
1fb51520-9238-438a-b8e4-17a7803354a7,8b12db3f-edfa-43e9-a068-991ee16610cd,Fresh Green Chilli - Bidadi Farm Direct,True,4.92,135
9d200418-2fc9-4275-afd3-387660366ffb,f8623528-1af6-4179-b121-a4f74554b913,Fresh Palak - Mandya Farm Direct,True,4.65,102
d74863d0-49fd-4224-a133-7612b158140e,fba1f295-4d06-4130-9c80-23e79ae9fe0f,Fresh Ragi - Malavalli Farm Direct,False,4.8,99
d091bfe2-22ca-4023-a8f1-3226b7f4a7da,5ba81ee2-f298-4afd-a5b4-cdeba445c11e,Fresh Ragi - Bengaluru (Yelahanka) Farm Direct,True,4.56,60
ffcbe3ac-c1c6-4338-b2aa-421e7396924a,28f72b5a-1b5d-40dc-ab8b-b966c1560bd3,Fresh Green Capsicum - Malavalli Farm Direct,False,4.9,170
365f0f81-3694-43ad-a200-4c673bf6c199,46595bc2-dfa6-4ac5-8f25-ec53e5b0363a,Fresh Cabbage - Maddur Farm Direct,True,4.86,150
795061e1-6f7c-4d90-a042-3f0f8849e2dd,70870f15-80aa-4afb-a0b3-4be28030658b,Fresh Pomegranate - Mandya Farm Direct,True,4.99,142
28e011b1-cf12-42d0-8034-c80656e0c0d5,359db414-7baf-4d0f-9ae1-eabc67f5b6f9,Fresh Garlic - Bengaluru (Koramangala) Farm Direct,True,4.69,150
27b7bd08-eb19-4d34-8cc6-3e49ea12d010,5f30a759-d6e3-47e3-8bf5-2f3a97fee636,Fresh Grapes - Pandavapura Farm Direct,True,4.82,129
9e466ab4-0753-45f0-b24d-06ca63637b2d,1a022d81-58e7-4039-9b93-7d7ee93e2724,Fresh Tomato - Bengaluru (Koramangala) Farm Direct,False,4.77,78
d277ed8e-2eae-4613-be3e-11f69358f1f3,03f06ffc-7dbd-462e-be74-37cd52c35d2e,Fresh Ragi - Bengaluru (Koramangala) Farm Direct,False,4.7,65
f23a48e4-f663-406f-9b04-9f6835aaa9f4,69f4f6ef-0630-49aa-92de-75b0c8dd0396,Fresh Ginger - Pandavapura Farm Direct,True,4.99,70
b99e1dae-48e4-4376-947d-936df1d7d3fd,1e130a0a-18a8-4736-9e6f-2fba2a5444fe,Fresh Palak - Bengaluru (Kengeri) Farm Direct,False,4.98,50
f2b7b5ef-c8f7-4c34-93ed-2e35f3c536c1,6a2078ad-6771-4c59-a261-6d3bb87d9e46,Fresh Tomato - Maddur Farm Direct,True,4.87,88
f44d292e-2536-44e1-8fc6-4f01e4c1a342,a95fe8a1-83d2-49e4-95ff-d2d15248cd23,Fresh Ragi - Bengaluru (Koramangala) Farm Direct,False,4.89,133
9b60151d-2d71-442a-b900-6cead41b6a44,bf3c1994-56f9-475a-a477-432793c2a1cc,Fresh Papaya - Bengaluru (Koramangala) Farm Direct,True,4.89,100
88dc8654-525d-4e13-a1c5-26c467b71fdf,cf78f4eb-c88b-46ce-8f32-d2a793e28a6e,Fresh Banana - Bidadi Farm Direct,True,4.79,149
6f413aea-b761-4f53-83cc-8909734ca65f,99947c92-5295-4296-8392-f70917db00a8,Fresh Coriander - Bengaluru (Indiranagar) Farm Direct,True,4.63,85
d87b4379-1d76-4d99-8ebc-d4c330fbd6e5,c079a2be-8bf8-44a5-8f08-68b217ce8492,Fresh Cabbage - Bengaluru (JP Nagar) Farm Direct,True,4.74,30
8b414293-228c-404f-aedb-2bfc01e00016,9be5f8eb-b4ca-4169-903f-071ec5656395,Fresh Green Peas - Bengaluru (Koramangala) Farm Direct,True,4.64,125
8444f425-1ec2-4960-b214-3f36015984d2,b7f2e1df-d528-4a45-890f-35e5d9741fe4,Fresh Rice - Srirangapatna Farm Direct,True,4.48,72
ada3490e-9d0d-41c5-b8f6-ee36f232a592,f4b8684e-f0cb-44a5-8afb-e23e06e251b1,Fresh Onion - Bengaluru (Koramangala) Farm Direct,True,4.68,25
d5474396-93fa-4ca5-9ce7-c2637eb3b02b,ba876708-6559-489c-8cca-61ca79a335d3,Fresh Garlic - Bengaluru (Indiranagar) Farm Direct,True,4.45,111
af0f56de-c9ad-4e77-9616-63f500df272d,c9654366-25d6-4306-8e26-06116a64d3d9,Fresh Green Chilli - Bengaluru (Koramangala) Farm Direct,True,4.5,20
69bdcac8-959c-4ca9-8ead-4604f4508f1f,b49b6510-1009-4d68-9867-e6bb0b5bfdd3,Fresh Mint - Maddur Farm Direct,True,4.48,150
df12d470-f4d4-4550-b7c7-b362ed0cce5a,92363e1a-4b65-404a-87e9-97db2980fc73,Fresh Rice - Srirangapatna Farm Direct,True,4.78,91
1565d3db-fa61-4937-9a95-61ffa16b52f8,e04d49c0-8705-4bc4-99b7-ef8136c13711,Fresh Pomegranate - Ramanagara Farm Direct,False,4.56,89
90d08764-413b-4792-ac7f-41915db7fab3,ba8c3d7c-e18c-4a5f-972c-6837052aaba9,Fresh Tomato - Bengaluru (Hebbal) Farm Direct,False,4.72,137
431c6fc2-0f8a-4db6-ae8e-8a20bad8a86f,0cd65e60-96be-4e4d-92b0-252bc53d6a73,Fresh Coriander - Malavalli Farm Direct,False,4.4,107
3548a058-595f-434d-8b3f-a98dc2df2f75,5fbe2537-58c6-477d-8b53-ec67c1cc59e2,Fresh Banana - Bengaluru (Hebbal) Farm Direct,True,4.79,108
93e72030-6ff8-43c4-8fed-6ec2084ee35e,e88c68f8-21db-45d5-b895-6dbdc7694b5c,Fresh Palak - Pandavapura Farm Direct,True,4.81,84
0c04e9e0-bb76-47a7-a14d-f2eff4f256d8,fde2e735-138b-4715-894b-5ba83236b489,Fresh Palak - Bengaluru (JP Nagar) Farm Direct,False,4.78,170
deb77a6a-d2ec-4d3c-8fc3-f9c307c2c6ff,3a0b2dca-a318-479c-b130-66a9bbb53a15,Fresh Palak - Bengaluru (Indiranagar) Farm Direct,False,4.98,17
8925d13b-14fa-4779-863a-25811e076e6a,7ab0dc3a-ca02-4ae1-a5d9-48f6b5e8ac38,Fresh Carrot - Bengaluru (Koramangala) Farm Direct,False,4.49,138
ca47a0cb-1dff-4dfb-8451-3e057325388e,f8bcdbd5-e5be-46f7-8b46-3e0ea6760ad5,Fresh Mint - Malavalli Farm Direct,True,4.87,96
739eefee-2af4-4c44-b3e1-e9e86d01f1d4,b240e5a9-316b-468e-bbbb-32f4b4ef3d44,Fresh Cabbage - Bengaluru (Koramangala) Farm Direct,True,4.52,76
5ac74607-116b-439d-bc3c-14d60fbbf3c9,2341c53a-2869-4ae7-8e37-146bb1c6dd74,Fresh Tomato - Ramanagara Farm Direct,True,4.67,20
0f39696d-33be-4ab3-98ce-dfbfa4d9b7e5,d2438925-005b-4485-b27b-6805d083dc70,Fresh Papaya - Bengaluru (Indiranagar) Farm Direct,False,4.98,94
af72cf78-266e-4f86-a454-6c44b31ab17c,84f73294-3cd4-4e90-a3d9-2878be90721e,Fresh Potato - Bengaluru (Indiranagar) Farm Direct,True,4.58,104
3be86532-31cf-42eb-813b-2dccd5ac1496,239a6da4-b6aa-4500-8e7c-4f1af853bb3c,Fresh Green Capsicum - Bengaluru (Yelahanka) Farm Direct,False,4.88,161
25f04353-3717-43fc-8cda-10082eb64989,6fcddd25-931e-4a73-a0c7-2118806e8591,Fresh Garlic - Bengaluru (Kengeri) Farm Direct,True,4.69,164
c1825c45-0d7b-4a7a-8dcb-9551977f9a86,3679edd8-5576-4338-95e1-c31a430b8e10,Fresh Ginger - Srirangapatna Farm Direct,True,4.6,172
54e68afd-8558-4ef5-85a1-3e2ff3b0d76a,441a554c-1691-4ac0-a254-37d20cd5331c,Fresh Potato - Bengaluru (Hebbal) Farm Direct,False,4.54,154
84880841-242e-47ad-b889-243a3d69f06a,3a4c45ba-859d-47cb-a39c-b480b7f160ab,Fresh Papaya - Ramanagara Farm Direct,True,4.55,22
5f3f1ace-733c-45a8-9015-9c81106d406a,1046ef0f-2855-44a3-b09e-53587375515a,Fresh Papaya - Srirangapatna Farm Direct,True,4.73,94
6d17c338-b0f2-4dbf-b830-b69f9ee86bc7,fe9db623-ac38-4d87-be96-3872f6b151ec,Fresh Palak - Bidadi Farm Direct,False,4.49,87
2948b4d3-301f-481d-8a28-8fbc91814afa,b8b7fa47-bb4e-48ec-9c6b-54d033e463ee,Fresh Ragi - Pandavapura Farm Direct,True,4.93,170
dcc92c40-ca3b-40c8-9cbf-72290ee7e3a0,ed6624e9-5209-4bfb-9c08-a887ea9f5894,Fresh Green Chilli - Bengaluru (Yelahanka) Farm Direct,False,4.81,153
32fc637e-f9fe-4fc6-9e2a-675ee8c4feee,a0ed104e-008d-4df0-958d-0220e2cf2ae5,Fresh Coriander - Srirangapatna Farm Direct,True,4.44,45
03a12456-7dd7-4331-bc0e-492c739b4247,90bdf826-5675-4987-96e7-4259f3e3da01,Fresh Potato - Srirangapatna Farm Direct,True,4.9,180
6009c106-4a8d-4390-b68f-d80d46087798,33f60598-03a7-4db3-84d9-62d254f7fcd5,Fresh Grapes - Bengaluru (Indiranagar) Farm Direct,False,4.83,15
e39a26e9-549e-4b16-96e2-00865896404e,ec6efaa9-3938-458c-8062-b252c6de99d7,Fresh Pomegranate - Bengaluru (Yelahanka) Farm Direct,False,4.85,118
334f6d5d-6c87-46e3-b054-4261bb3ac1e2,41944e58-45fe-4bef-85f5-ebe895484f2b,Fresh Potato - Malavalli Farm Direct,True,4.45,67
5c70169d-eaed-4e4c-a326-52c3e7c96dac,10a99e92-6728-4767-a01d-5ecc503881fa,Fresh Carrot - Malavalli Farm Direct,False,4.79,157
ad9a3a2b-8061-4101-9c57-bd2afbbf392c,d9129e6e-7f31-4c8e-a87d-fecc483e845f,Fresh Ragi - Srirangapatna Farm Direct,False,4.68,121
dcbedb32-e346-4e18-89ee-3858c173c294,b167034a-19f7-4f17-844c-2502768b3607,Fresh Green Peas - Bengaluru (Yelahanka) Farm Direct,True,4.72,165
0edf81e8-0f9f-40e2-bfe7-e4b020cccfd2,5bd5dc26-2a5d-407c-8720-f719bce72342,Fresh Ginger - Bidadi Farm Direct,True,4.78,94
61994682-174b-47e1-a92b-8d56e543416b,95988ce6-3a36-413c-9a70-12a0621aa6db,Fresh Rice - Ramanagara Farm Direct,False,4.67,113
d6bbbbbd-5bb9-4372-86a3-876b161d74ed,8bdde6f1-5c03-460d-bfd6-1b2830bcdb12,Fresh Potato - Mandya Farm Direct,True,4.58,88
ede7e214-7e45-44fa-909e-938a0e7322ea,fb74578c-e967-49eb-9686-83eda83998dd,Fresh Green Capsicum - Pandavapura Farm Direct,True,4.74,158
f725f521-e54b-4b98-bef4-b645547b1610,212de602-66e8-461e-9d77-e23399471f14,Fresh Carrot - Srirangapatna Farm Direct,False,4.75,71
c6914581-923c-445a-9f9c-eaf0ec5a2c33,709140a4-d418-4a3a-9e3d-ad809e99cf36,Fresh Coriander - Mandya Farm Direct,True,4.88,56
a926809a-0d3a-4983-b639-bc8847e0584b,70f32833-a351-42db-a478-4eab3c7c449f,Fresh Rice - Srirangapatna Farm Direct,True,4.75,32
4b4397e4-6e3d-40ab-be3c-08505ec3f150,848f9ea4-fcd4-4370-96ed-21a6f94b1fe1,Fresh Mint - Srirangapatna Farm Direct,True,4.54,179
cdbbec30-7793-4d61-884e-57040023b974,c44e9c41-32d4-470e-b6ab-8f9350cb0171,Fresh Garlic - Bengaluru (Hebbal) Farm Direct,True,4.6,68
e9fb161f-634a-44fb-9050-efc22a610c33,78330201-8575-4aeb-8219-4de4c405eab2,Fresh Potato - Srirangapatna Farm Direct,True,4.45,122
5dedc130-d37a-4fce-8a23-c2c6186c790f,d7dfb7a7-ce4a-42a4-8ae6-4956cd83b4cf,Fresh Garlic - Ramanagara Farm Direct,True,4.73,79
67c8f787-036a-4e80-bf5c-615d33d60cb8,5dab8682-e932-4e75-9ac1-4ab53d6c77eb,Fresh Garlic - Pandavapura Farm Direct,True,4.52,113
de3294f9-be62-4d28-b20b-e8c0b1924b62,d2393faf-7dca-4131-99b5-5b8d3033c354,Fresh Green Capsicum - Pandavapura Farm Direct,False,4.56,122
d24fe122-9118-4ac7-a533-519394afeea2,9fa2c322-9062-4236-afae-064090d096e3,Fresh Rice - Bengaluru (Koramangala) Farm Direct,False,4.59,164
0de12161-675e-4cbb-96b4-0107237dd341,d71024b0-deb0-42d5-87b4-9bb713a9a95b,Fresh Coriander - Bengaluru (Indiranagar) Farm Direct,False,4.43,71
62e3d71d-bfa4-455a-bc72-9c810fe53eb1,11442451-0440-48fb-ab6c-812c448a34f7,Fresh Ginger - Bengaluru (Indiranagar) Farm Direct,True,4.55,170
6cdd3db3-dda7-490b-a0bf-c17e5da99590,f965677e-8a28-4f1f-83b6-55e9f97789f8,Fresh Coriander - Channapatna Farm Direct,True,4.41,65
ba41f220-5257-44f8-b81b-33288ae7ef35,0b7cc177-eaa8-4a47-98ea-a736323073c0,Fresh Green Capsicum - Pandavapura Farm Direct,True,4.84,48
8c7704b4-3de8-4fbb-92a9-2c64d6d4ecee,6dd8ec16-5958-4f3e-af27-bd23cd697d5d,Fresh Garlic - Bidadi Farm Direct,False,4.57,170
fbcb63ab-7591-4598-83a2-72cc2ef2c603,ed18ca2b-7354-44ce-8de4-5bc770f27ab7,Fresh Potato - Srirangapatna Farm Direct,True,4.8,180
15e9cdb5-ab3a-4a67-b1e4-e8a4e2469815,f7a922ac-91b6-447e-8cfe-482268529b42,Fresh Carrot - Srirangapatna Farm Direct,True,4.71,37
2cc99e1e-63fc-4e40-9cde-50fc6471f804,0424ca41-9aab-4bbc-ba17-7f1dc790894b,Fresh Pomegranate - Bengaluru (Koramangala) Farm Direct,True,4.67,17
70e90051-397e-40bf-833c-120d977f7445,f8c20c5f-df0b-44c7-9a66-a919a466d55b,Fresh Green Chilli - Mandya Farm Direct,True,4.41,102
6d906107-a0e5-47f2-8799-d65930e76c89,9f26600c-110b-42dd-996a-8499fb35faf2,Fresh Coriander - Bengaluru (JP Nagar) Farm Direct,True,4.78,111
8696709d-bada-4123-9d4e-f480eb6d6980,cee6621f-1d87-438a-8030-3152aee2e35d,Fresh Ragi - Bengaluru (Hebbal) Farm Direct,True,4.45,109
276a8aee-f723-43f4-91c4-12ca00eebe1c,174eff07-ba41-4529-b648-b272028a56d2,Fresh Green Chilli - Malavalli Farm Direct,True,4.6,150
