delivery_id,order_id,delivery_agent_name,delivery_status,tracking_code
cbfc1069-802b-4cc6-bf73-fd166eeb7037,c98e34a2-d2c5-477f-99d9-3d885b96deaa,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-78809
c3e4cb3d-a273-4afc-98f5-8bde7c006cf4,84edddfc-2cae-42dd-9c0b-01db98247ebc,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-53815
e9235605-91e0-45d9-b468-d5b3cbd0c266,dd722324-e5d9-44a7-bf05-f07861dfc5e0,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-68427
55da7e85-6805-4901-a6e8-cdd03b354f08,caf9fdab-6961-4678-82ca-6dce2bd12517,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-73284
e30f0d8f-31d5-46d9-8058-3163066fd45f,915bc420-c5ad-4a14-b9ad-57a66d669ab2,Sahakarnagar Local QuickRider,DELIVERED,BLR-NORTH-45585
b00b7865-88f9-40a0-a3a2-473f35cd18d1,8f262b62-f5d0-407a-8aa2-251a02e6fe61,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-45446
0e695a12-4f5d-4f3b-acb2-f7c24df9146c,6aa2312b-f922-4a85-896f-921b5068f51d,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-43552
6cb26918-6dfd-4633-8128-3c62702ca5b5,2e12dd24-845c-4439-99d2-9de6c1c482f2,Sahakarnagar Local QuickRider,DELIVERED,BLR-NORTH-74293
fc6b31ea-50a0-45cb-baf1-5b26cb078831,795fb6ba-1ee7-49c0-9512-80df4fe62e9f,Sahakarnagar Local QuickRider,DELIVERED,BLR-NORTH-54353
fd6c4288-0f73-4395-b2ef-da9cd6ce5a67,9686cc56-5cae-437b-bc66-b78bc6c6a1ff,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-99707
7c442d76-0d8f-4aab-9eb7-b0587125b8d2,06dead06-ac94-4d5f-97b8-352f559c650d,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-20009
98c3989f-0976-40b4-ad16-b6927acd5c35,b296f773-36da-479c-a72b-891fedc8580c,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-88871
4cf91517-4807-4454-8f71-ba4786084006,21c25483-2a3c-48b2-b110-f35e2a9fcf1d,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-28264
8d78f907-107d-4f97-9fcc-7f1fbd9ac9ee,ab335575-7305-4fee-a761-cbc09c10f182,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-72498
7fbac8a7-df6c-4a56-acda-6852d366dd6d,aacc5d14-a3bd-4892-84e5-fa9843ca735a,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-61955
f28d8df7-b4f6-4ea5-8339-948d2abc6b62,c119f829-990a-43c2-af26-1af30ffa369a,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-83307
b142f1a5-4070-4fbd-bc01-af0ef8efe5d8,a5ed4a86-a0f3-46ea-a2e1-c80c99d5a5e1,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-37775
7929b61d-5112-4ef8-b741-de08847b9ade,8a4a9b90-fefe-444b-808f-0b4ed2c03f66,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-62184
fa902e2f-c87a-4b84-a98a-e984db65fd56,84e6d154-0f72-48f6-a6ae-ea902c5f1f04,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-92044
0fd24f2c-2e25-41b5-b44a-501f51c75d4a,f9244966-3f6c-4c83-9885-ae0417aa796d,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-84304
6c4951ac-9f71-4a83-95aa-b4378d1a26b9,cad1ecef-06ff-4a8b-92af-558bf12e0922,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-95235
fad7f118-65db-4e93-9705-65302380f097,ed6568c1-9d37-447c-aa31-c4eb2d7c3eab,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-99463
e318cabd-6717-4dd2-b350-ae15b9c6dd95,726ade74-8b41-449a-98e9-f6b1f2efe8d7,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-21248
cb2bb26b-54c3-45c3-92d4-eb6a56975507,2aa2ab54-5edf-4761-a73e-d3a5511fb47d,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-88784
3a2c0433-fb0a-463c-bd59-ea7f66c26755,183f78b8-f923-4ee1-9b0c-c9abe0626e6f,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-17044
0144b19c-aab3-4f06-a540-b4807a3d8757,22c18c23-1e69-48e5-9282-0c9ee14dcf64,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-97551
a26cd06e-a252-41a1-9bff-3139f6f9c1b9,c35954fe-244f-450e-8959-9102bee4490a,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-14782
303fa819-59d5-4fb0-95b8-aea5bbeaba74,e60e9670-e2bd-48bd-b5ee-7f3f3f0c3359,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-81102
c188f0fc-df63-4a2a-bbcd-f1d08adcce5f,8a93cdad-ca38-4747-a875-37db393c5af9,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-23606
e9c77f11-6dc3-43b4-bdfa-482a4f2c7fd0,e1767f77-74ff-4f6b-b79f-ee8dc2c17b5d,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-55955
1c6334c9-c513-4ad3-bc4a-41a32dfb6960,d649cebb-9bd8-424a-b0aa-83d31e6e8b55,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-41697
b4c8a222-52eb-456b-9660-86e0e50691a3,68cd49d5-a558-4d53-9968-2be6e85e4a2f,Sahakarnagar Local QuickRider,DELIVERED,BLR-NORTH-60122
e58f89e7-731d-4b5f-be83-84073c8f2248,0a3b12e5-fcbe-4046-b271-b6c4e77549b9,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-37259
e6c89bdb-11f8-4271-9bc0-4cf30a77f767,e0688c39-d429-4043-b998-019b0eeae2b0,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-73427
da01099c-a0e9-4284-a18d-98da0fdd9796,903ea817-d4cb-4bce-97c2-5ab0f4be1dc5,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-67155
118dfb33-e8b6-42e0-8136-5270546614b6,d5705a58-1a8c-4202-b043-13a394a3d01c,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-31921
eb46befa-29d4-4379-8231-b25a88ae4eaa,467017f7-775c-476a-b806-08937042db3c,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-83615
702e2df1-b43e-462d-a579-5c84901e3862,9a7d5400-f6d6-4817-a093-3b5c9bd62bac,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-26265
62c644a8-db8f-4d67-bcaa-02c849edfc4f,151abcd9-e57e-4278-b97c-0c7a27295273,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-51574
74a88be6-acb4-476c-9907-63236789f2fe,b75c7ee7-25e3-46fe-a4f4-1271d3d1cf5e,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-67105
62ebcffb-d628-4227-99e3-20ff4754aab3,574e13cc-5bee-42af-b200-f69a6cc153e8,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-97586
f5773d9b-69b3-43a4-bcbd-94f718352c10,15e2cc81-e9b4-4432-be43-6456154d9cf8,Sahakarnagar Local QuickRider,DELIVERED,BLR-NORTH-77361
db047d99-ef7a-4a70-9759-113187cf96d6,0aebca87-7f80-4e18-b59b-9a703941dc0e,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-70418
641a5438-94bb-446b-9549-bf8797209a5b,0247eeba-bf41-42f7-9e31-c837e57cd1f0,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-95016
b0a9eb05-bc6b-49a0-b9d3-29d70d9ca5bd,29697adf-c1a8-44be-b9c1-5024db2eec4a,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-85396
e3d571e3-c070-49da-9db6-7d410e9f8251,33404f44-0b0f-4d8d-a483-033e9840c2d4,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-69666
8acf7858-475d-48ea-9121-eed6b1cc9f49,423e40a1-890b-4e79-8e81-cdf0b23f86ee,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-15921
83e6a3a5-36bd-4504-9a99-f800bdbf8857,c943d1dc-5781-4870-9cfc-aedd12aa3435,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-63781
ecda7fb1-81e7-4e16-b5f8-8072706961b0,d8f1f3de-5550-4d9a-a1bb-b58035a9461c,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-85958
5367e584-94c4-43c0-a240-1d8334e74a66,e54c8389-9317-4d08-9b2a-021fbd3b4afb,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-38485
143cb2a8-b03c-402f-869d-4a2909d971dc,47393b39-27b0-4451-8423-8d99553a6854,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-56482
4880bbfc-f278-4dd1-ac11-01a8c22908a8,e59fa9c1-80b4-499a-864d-c9a0c603c091,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-49976
8ead5af3-f748-46eb-91bd-0799302e6301,52cb1fe9-c4c0-4306-8aba-8b878dec426a,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-13627
5dcf99e7-6f3f-4486-9a71-be69a8dbf0aa,74fa0611-c41c-47bc-8c74-a446e3e4fc79,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-70661
f66eb124-4005-415e-9630-06018291872b,f1a21c17-08ff-454b-a460-4ec026b6092c,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-18800
e4770a3d-2270-4451-a4fd-2e453c96a7a2,0615e5a2-37a8-42c6-aeb3-8585e8cb5179,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-90315
2c54fd98-f0bb-4c89-b80b-b6b453a30bb6,a6465aa0-b88f-4c3a-b90f-228df5afa56a,Sahakarnagar Local QuickRider,DELIVERED,BLR-NORTH-61043
f80b836c-f6d8-4853-a301-57a6b5fd4b0b,6ebdd573-56fe-4d54-989d-e4c57cffa8e5,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-95974
d92c0723-a16d-4163-bba7-cc1703b22499,ff8b1078-0f97-4088-89be-6ab70ee199b3,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-87182
99eb9020-d569-400e-bd81-0c94600b06e8,d8b96bd4-00a9-4a00-a4be-c74f116e6697,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-18437
aaaceea9-56c0-4e41-99fb-860fea5a3be4,a110b5c3-9346-44ba-8367-89db15268050,Sahakarnagar Local QuickRider,DELIVERED,BLR-NORTH-35204
dd64b6f5-b562-44fb-a71d-1eeffcdba68a,1d140449-e58c-4de9-9c38-ae967ef5743f,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-18802
38203b45-069e-4530-8cde-ff078ad9b282,3778f970-74c0-4d67-9be0-74cada8320c0,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-80047
fd52be2c-78f7-4876-803b-d8d8a0c3b52c,aa565149-bae7-4338-8425-aae1906afb0f,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-74691
2bb6f073-669c-485c-abeb-e0545212daae,6a5a5a5e-120c-4a52-a67d-41f900e0f8f7,Sahakarnagar Local QuickRider,DELIVERED,BLR-NORTH-89709
df2a1402-2c18-4613-bccb-a42a124fd294,24274a9e-2eb3-4fb8-9760-d2e0526d2664,Sahakarnagar Local QuickRider,DELIVERED,BLR-NORTH-16000
291d89d1-a47a-4e81-948e-54ed44fc180c,d34837d5-cca3-4e3b-8faf-4095b3249d62,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-95674
5c7ee35a-c70d-41f2-bbb6-eee1178d74dc,1f86d66f-48f2-447b-8a0d-497413715b70,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-67708
1c79d4d8-5f6c-43b7-8373-8363efc4d4dd,35c072bf-917c-4ebb-a294-4d8527ccc2bf,Sahakarnagar Local QuickRider,DELIVERED,BLR-NORTH-54068
a2493c9a-92ca-435e-bd10-8897c7637335,43a54b0e-0bcb-4354-97cc-95f9b4f94655,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-11990
a94bc16f-cf3e-4227-af3a-65b1712fcc68,9e0abb5e-97b8-457c-9fba-67e030975266,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-14850
9892bd70-352e-4b22-b67f-e395461b55cc,ce46bb7b-6bc6-43c4-b9e5-18ef922ed0ae,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-25000
ba3d06d8-8963-4af0-9f2f-8a3779075232,5d7bb3da-7b45-44e3-a9c8-fdf851b71be2,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-41061
7c083654-c943-4073-8db4-6be1cbcfd8f0,20b479ce-3717-4851-8443-efbc33aea7c3,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-23924
682c3d95-385d-47d8-a906-8d765dcc1881,a0b32f57-576c-4803-bd9e-2e7c357ffb3c,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-89574
d844a5f0-8e20-458b-986e-9223b72d8898,346c215b-e492-4f6f-b0b2-76805b976551,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-20445
e5136e8b-ca5b-41df-aec6-8228b3eae0ab,b70c1fbf-7421-424d-a8e5-804338c4e9cf,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-76194
51340335-39f8-478b-8fd8-7967103d7bf2,384f2651-0401-4392-ade3-680c7583f38e,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-27351
f8a282c1-d288-47da-b2b5-97bb457a9480,1d1390b7-7cc6-497c-aa37-8b447cc49c79,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-63592
7101393e-7c5d-4c31-ba64-ba7db94e553b,98a7e837-9f57-4135-93f0-ceff0c16f77c,Sahakarnagar Local QuickRider,DELIVERED,BLR-NORTH-85999
484815d2-96b9-4aa4-a0f7-cdc7fd66ae9f,62b88eca-6255-44e1-af49-eeeefa70d2d1,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-47728
afdc1c96-053b-466a-922a-1f184853c007,90628f07-81f2-490f-8db5-084a96ddda37,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-68249
b168e193-332c-464a-99ec-f2ff85537667,3da4b63f-fa16-4bb2-9de8-3f0878f73011,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-86853
19524ec7-07da-4abb-b289-5dc7f17549da,9857b2c1-382f-475a-938a-270a96360d7e,Sahakarnagar Local QuickRider,DELIVERED,BLR-NORTH-37334
884fae58-67a7-480d-9b1f-40297625809b,66fc773f-c5eb-4518-b0d4-1c7e7d2dc29d,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-74117
85ef715f-d781-48ff-9c73-1218e7d1668c,6709e61d-2689-4ee8-9849-8b7131f2c44b,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-12767
6015d079-6d79-4ab7-bd51-b8d66263c330,5eeedf75-7b81-46d4-9588-5397b67dba16,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-47105
d21dcf7b-26d5-4aa0-a57c-26c6d13ef24f,6b456429-0d74-4d03-8bdb-bf4e9b8c3e55,Sahakarnagar Local QuickRider,DELIVERED,BLR-NORTH-29902
d4adb842-0108-4c44-8df1-3c2b001a4271,e4e67db8-10a6-46a7-b695-25ca1c3da7a3,Sahakarnagar Local QuickRider,DELIVERED,BLR-NORTH-46511
aa9f2b7d-53db-4c69-9dad-8acbc27f97ab,ab7fe385-b86e-4ddd-a143-915d49f9b159,Sahakarnagar Local QuickRider,DELIVERED,BLR-NORTH-24280
01f5cb2c-6c5c-4b24-8631-946b82a54901,76c650cf-6146-45f5-bbf4-d8f56580e5c9,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-63983
6843566b-915e-4498-a1ec-de8101820a16,e4d89454-6be5-4705-bdea-55b1a414021f,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-23768
772c744e-8d8c-4f6f-82f7-b61bd1d172d6,65f590e0-4b90-4678-94f8-426f1cb0fa9d,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-11213
87ad962c-4259-46d1-9278-f7d1428cb770,efb27aa7-e059-44a8-a7b0-2aeea729284a,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-53276
19a31978-22c7-4159-b5c3-530662c4513d,f47c812b-268f-4d2d-b989-7cdae848e22e,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-87916
d6ab2125-e27d-4003-8598-671fba807154,80d650af-2206-426e-be9c-df94aef75301,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-33373
14e4a193-2b6f-4f0a-9d47-f1fd4ff628aa,5003b985-c0e4-4a28-b973-78132b9ce94c,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-27953
c9c62bee-a17b-489d-94b9-0e38c0915fb2,77f084c3-e075-4a03-9e0c-c1b994dafd0c,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-31773
d69b17e2-f99b-4d70-9743-047f139e9bd9,7149d7e4-1c25-4f24-9d26-13b5f5ea02b4,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-60129
adbd034c-66d5-4dae-a36a-391043197f1f,57a85b54-5eef-40e5-9861-0ff7f4a51a0d,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-15756
7537609b-e6e8-43c8-b8e2-dbe39fa651bc,75255a30-1028-495f-895e-b0efc80805d9,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-93555
e7f2b7bd-56cf-406c-ae6d-a3a0a67cab60,5a0e5df5-f960-4775-bf24-3ffde6e5e430,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-18513
67fd6531-dffa-46d7-bff5-8d4a79dda7ee,26ec8293-95c7-49ee-9537-7ad800583ce5,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-21555
49b62218-e1e7-4686-9770-45f69cd5ecc2,a7d6ade0-e617-414f-bda7-04fe6d7250b3,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-33214
6700279f-7e15-479f-b8fd-8be9676968a6,420ad81f-7d30-4ab9-acec-a006a36a6acf,Sahakarnagar Local QuickRider,DELIVERED,BLR-NORTH-45251
50688c33-a7ab-4a5f-9450-0a68e5a287f8,88c00375-8306-451c-bdc4-af7b25d639ab,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-81667
65b169e4-4b6c-42f5-8cd2-4a2b767a49a6,13e6bb4e-dd21-44ce-82f9-2e2a48ce0b90,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-65179
72029bcc-6413-4247-a5fd-26bc3bd4496c,bab41f8c-6b63-424e-900d-d07b1fe56271,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-10110
dbc2c1fe-ea4a-4c3d-842d-cfd9f9b0738c,31e05370-19ed-4f7d-9323-14a3afb30415,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-71906
3de5aca8-bcd0-4ba6-9ccc-71bc919a8744,fb2be265-0591-4fea-9c63-3ce0da1f8608,Sahakarnagar Local QuickRider,DELIVERED,BLR-NORTH-88534
2c0d039a-7636-4ad4-b2c6-2abb05b6d55e,3172225e-907f-4ee5-a50c-1fba98522183,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-11602
83c68f8e-11d4-40e9-a740-3a03978578c3,f732af62-81e6-448b-b741-9b47d39b7622,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-29711
13aa1ccd-3d1b-474f-82e4-c8b178c09ca3,bee18a79-834c-4288-a50e-073dfaf7581d,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-52550
04aaf85e-561c-4c09-ad9a-275a0a19a3e0,eb4484b7-bdff-4631-8614-f30ec7e6a178,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-77191
d97d0f64-15b7-4e82-b748-eab1dc0e6db7,89bbff34-abbb-4bba-a632-8cccd9cdebdf,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-34341
a566cb32-84a1-40f1-bd27-06f297be298c,d3d1dd73-2c48-4590-8478-8d30e417ef6c,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-83093
861241eb-2c1a-498a-80b1-fdbdc2059640,944f878e-4153-466e-a50f-bdc3bfd164b5,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-59189
037822f6-fe33-4c51-a825-ec59815584cf,923dc5bc-31b0-4ac7-bdd6-b69e6df59eec,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-33281
38a32a22-cdf4-41b5-87be-7d3c8531ebae,2dde7699-1e92-4d71-8b48-05aadbff57f5,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-89929
2bbb388b-8a72-4e96-ae62-406dec5a9589,3b6a4791-506e-48bb-86bf-a04847124fca,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-27386
f2e437ee-a229-4e10-af0b-6e35003b99d3,fe5426d7-a4b8-4e9d-9094-5a2208270f69,Sahakarnagar Local QuickRider,DELIVERED,BLR-NORTH-71631
452ddabf-0e96-4ffd-9f2e-d7233844f4c6,9f2e8bcd-6e7b-4413-85e6-83e9a6df61f5,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-66175
4ee5a3e7-4bbe-4a5c-9b36-68971a4c33bd,2ee8ab04-1d64-4937-a2a0-8a3e7beca5c1,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-54884
ca58fe65-0d7b-439d-86f2-623dddf7c049,8917ccc2-fc76-445d-84d2-a10e745dfcdd,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-98247
c297db3b-3079-4086-946e-d5039df47f9b,3f0adaea-c2be-4b93-bdfe-c7ca4000b7c4,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-91062
47a9783f-40aa-4bea-b522-ef2e8907a6e0,69c01fe4-f9a4-4213-9bd4-d76f7cf02909,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-46479
406c8ab2-23da-4776-80f4-f19712583a31,d54ddb73-39f7-445a-a480-9521972087ad,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-76508
4a0106dd-089d-4071-80d3-94839e7643ea,1dc1c3bb-6191-472d-9d0c-641cc3412e39,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-27373
f8ce57fb-9cdc-4b69-bc73-8152709e3d16,7256124d-3074-4bfa-afc6-c07b29946be4,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-87193
e9214604-3d10-4d7f-a843-03896bb7d9d6,940b8651-a74a-41c4-89d0-cde54d60a5ed,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-10854
4b8252bb-40c1-4374-ae1c-d8a1d55c5f62,a9fca044-831d-41cc-af1d-80f08237727a,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-50265
97319eaf-7107-4501-8149-b4e40d22e33f,2e01fac1-3e49-4372-b46c-7a2daac96aa5,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-39979
6440d5c7-d30f-4c25-b4ac-bc788915ccea,0bde2583-28a1-49d0-9553-f53a4ef1b4c0,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-37342
db92fb54-6e34-4eca-ab30-578ff2b1eace,1564f1da-7509-46ff-886f-9f1f0ddf9869,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-16029
bd76c16c-7b86-4fd0-9db1-b79106216a71,10d53ad6-b744-43f9-929d-0c32410dddca,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-29715
73a63043-ebcd-49ee-9230-8cb5cfa65d27,8a7e1213-789d-40d0-b261-7e4228e89287,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-34135
3d665b52-3a6e-4145-8cf1-fde0c4f88e0a,56585fec-bc74-4e27-86a3-219ae46d3a0e,Sahakarnagar Local QuickRider,DELIVERED,BLR-NORTH-67305
d59267a8-deb4-4b1e-acef-1ab83e126499,949761d0-bf3d-4d88-aa08-9f7650b04208,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-19571
97ed695d-1ed7-4486-9568-f86ef3ea2ccc,469c0c45-b0e8-4b05-99f5-3a30718172cd,Sahakarnagar Local QuickRider,DELIVERED,BLR-NORTH-30002
d1b31ced-0751-4f80-8ca1-04c25c2400e5,9199f0fa-6a52-41a5-99f8-f10185cd63ea,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-36952
67c2aaf1-1d5f-44e2-90ec-be62a425ea54,dbaebb24-00cf-4f42-b5cd-da36f7509b2b,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-95459
c15e4022-30c9-4f12-b75a-fd13e75a1fc3,424317c5-ee26-4a11-8856-f82ed294cb63,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-90944
7dd46cec-2240-4de9-9323-b4ebc85474ab,6accae49-6263-4fdb-a557-69582298e015,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-13735
da566fbf-974f-479a-9f85-944a115bb927,220cd897-b6cb-450d-8666-3f2f70b79501,Devanahalli Farm Direct Fleet,DELIVERED,BLR-NORTH-74592
36de8d14-aee5-4d3d-9f71-8d582ba6daf9,8ef1dee3-8fe1-4479-864a-7ad30f28cf0d,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-96665
a205a474-6fd8-479b-bedd-887db68997c3,39590b38-3d59-4c5e-a0e1-e2c9d6a4b51f,Sahakarnagar Local QuickRider,DELIVERED,BLR-NORTH-63170
6c1492af-56ce-4c97-a74a-f1510f09ddd3,a2141487-a9db-4f27-9c98-04e696e8d0b1,Sahakarnagar Local QuickRider,DELIVERED,BLR-NORTH-48759
a209aa85-87e6-46a4-b3a8-7c543102c731,5f7b0dd9-c50d-4dde-82fe-82aa30c1947d,North Bangalore FreshVan Logistics,DELIVERED,BLR-NORTH-59082
c78a9a96-e40e-4935-9cbb-ea6794921c14,1a4e84d9-39ef-4ee7-ac55-de21da28f2a8,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-17762
ff218682-ddbd-43da-86de-29772b4f47ba,2d8c41a9-d793-4596-aecc-2c8dba22acdd,Manyata Express Cargo Rider,DELIVERED,BLR-NORTH-11411
50c20ef0-d6d5-4f3d-9d56-acb3d57ddab2,61fd415f-5ce0-46b4-b680-5a2e1392ae6d,AgriLink Express (Hebbal-Yelahanka Corridor),DELIVERED,BLR-NORTH-89077
3d53018b-24a5-4b8e-a5e7-20a83fda2ef4,7f0bc705-d545-4703-8b76-386c47777f73,Sahakarnagar Local QuickRider,DELIVERED,BLR-NORTH-97498
