inventory_id,farmer_id,crop_id,quantity,price_per_unit,grade,harvest_date,status
bc5b0342-b965-42cb-96cc-8bc15ef762ae,98f1c437-3b6a-45b1-8973-b4faab62f3ff,b64ca3f8-fd63-4652-b8ab-d082ef554f58,2201.53,18.33,B,2026-08-24,AVAILABLE
951b5992-97b5-4cf4-ac4c-45765e8a11eb,0dc649d7-f0d7-4a05-bd7a-7e2a33430f8d,55048485-b49a-41a8-831b-42e14f8ce5f9,2534.66,83.47,A+,2026-09-05,AVAILABLE
38595e59-f027-464e-98f5-4c1ed50b697d,bcdcffec-574d-4c86-8ebf-1e95188df16c,55048485-b49a-41a8-831b-42e14f8ce5f9,2845.02,83.99,A,2026-09-08,AVAILABLE
3eb80692-c833-47bd-a9aa-924bdc185603,621432f7-5826-44e1-9f8a-c5233c581b05,b64ca3f8-fd63-4652-b8ab-d082ef554f58,1165.31,20.51,A+,2026-08-27,AVAILABLE
b702e5be-58cb-4117-a3d6-ea6d591e29a4,a9d549c0-55b3-4d5b-bbfe-f37ff33978ff,d98d579c-c9b5-454e-8a92-971240c312eb,1458.88,38.15,B,2026-09-07,AVAILABLE
c7d849df-6bc4-4288-a26c-03ceb415e363,e8df51b8-170f-4312-b7f4-d67c0f2f6beb,c7ebf4b8-4f50-4c0a-9816-6a6769943bce,1080.6,74.5,A,2026-08-27,AVAILABLE
b0f3d800-e54b-4bb7-9f3f-2fa100c21fde,be88c04b-3051-46b0-8145-0046616fabd9,b64ca3f8-fd63-4652-b8ab-d082ef554f58,1922.62,18.06,A+,2026-09-09,AVAILABLE
01327f8e-bff4-4bf7-952c-9675da11d832,9cc0a982-dfd7-42a5-8972-c882f3c949ab,55048485-b49a-41a8-831b-42e14f8ce5f9,1509.57,80.93,A,2026-09-08,AVAILABLE
6ad211b1-0e72-4963-b707-1e92acb2adeb,03b7ae6d-a038-4db4-8c1e-7fc035b55b85,f1ad8b2f-18d6-4dff-a217-b1353e48b40d,1199.28,111.97,A+,2026-09-04,AVAILABLE
39e19a70-caab-4bcb-bdaf-a7a0db1f1ad1,98f1c437-3b6a-45b1-8973-b4faab62f3ff,abef6b46-97a3-4d47-847a-0a058895e915,2056.1,39.44,A,2026-09-03,AVAILABLE
981f1985-0115-4860-a2ae-45f46847dd2c,0f6a779f-384d-42bb-8630-e1528d8df762,6276a613-f3d1-4ca2-b763-bcc62ebbb363,1549.74,103.6,A+,2026-09-08,AVAILABLE
51a74b76-43b4-4bad-8dbb-5e6f19038d2e,1ef83fd6-6718-4cb0-9df1-08673594f2ce,b64ca3f8-fd63-4652-b8ab-d082ef554f58,1346.3,21.12,A+,2026-09-06,AVAILABLE
35758509-fb1e-4633-99de-25260c01a086,88b5130d-5994-443e-83b9-85e3d4b08a26,6276a613-f3d1-4ca2-b763-bcc62ebbb363,135.84,100.9,A,2026-09-06,AVAILABLE
17efccae-9a01-477e-9210-b2fd6734fe9a,cc866dd9-5c28-4a0c-a6a2-6905294cc13a,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,2156.44,92.45,A+,2026-08-29,AVAILABLE
e65157a3-381e-4b01-8a03-cbbc7038a548,be14bc31-9c77-413a-8a70-ca2135c23384,59533992-5f56-4fd7-aafc-039199e5d9d6,1988.42,47.08,B,2026-09-07,AVAILABLE
a61a2f4c-33cf-4878-b743-d90b02609d48,d2715a40-3223-429b-a96e-d2c9204943b1,68333e4b-e52f-429e-9139-07cc61dc5eb0,680.05,29.56,A+,2026-09-10,AVAILABLE
d22de1b9-65e4-4c9d-9dbe-f19bd09e202c,ccccf036-db00-450b-8670-d4ba0efb03df,68333e4b-e52f-429e-9139-07cc61dc5eb0,1302.97,31.35,A+,2026-08-25,AVAILABLE
3061ad9d-0d63-473a-8fb1-371d3473011c,948fbaaa-cb83-451a-a86b-2b19fb795e02,c7ebf4b8-4f50-4c0a-9816-6a6769943bce,1858.29,70.42,A,2026-08-25,AVAILABLE
f8a12906-df5e-4e2f-9cb0-a37dc5b1e793,535d7f82-b061-47ce-b642-ec1a13f155b8,3c31fec3-4390-4ed9-99ac-e13a88d60684,1529.36,47.44,A+,2026-08-26,AVAILABLE
6e2e92dc-8f05-4fd5-8479-fa504468eaa3,96ce04d7-20c2-4c9e-937b-ca556670f11e,7324117d-fdfd-4313-8e9c-1e922f46ed4f,2033.54,60.84,A+,2026-09-08,AVAILABLE
4dddcb4b-81c6-41e8-98b0-98e8091dab49,f1d85b9c-af3e-4f7e-8648-bc2b9cd9f8f8,0ea55d0f-d8b6-4cb1-9303-1c884505a25a,2966.9,37.55,A+,2026-08-27,AVAILABLE
a1fb2879-abcf-437e-bfd5-69cb6f858f3f,63c8e507-4eb2-40a9-8016-f12e7af9b414,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,2420.66,80.22,A+,2026-09-07,AVAILABLE
2e3f0b5f-299b-4053-b1bd-b7685fdf2722,e8df51b8-170f-4312-b7f4-d67c0f2f6beb,55048485-b49a-41a8-831b-42e14f8ce5f9,1039.69,83.88,A+,2026-08-22,AVAILABLE
5fad4f4f-c451-4d55-86fc-7883290394f0,f6215a9e-4a61-4c3f-bede-b13437acf6a6,59533992-5f56-4fd7-aafc-039199e5d9d6,1250.27,62.63,B,2026-09-02,AVAILABLE
f57083bb-ec99-4860-af09-506acf15bb1b,88b5130d-5994-443e-83b9-85e3d4b08a26,59533992-5f56-4fd7-aafc-039199e5d9d6,466.93,58.74,A+,2026-09-05,AVAILABLE
c8112071-9e65-4c17-b6fa-2e45db19b069,c6a7d3ce-dc43-4b1f-9ce8-130d962cfa83,55048485-b49a-41a8-831b-42e14f8ce5f9,1865.06,81.28,A+,2026-08-22,AVAILABLE
90ff5d7f-6fb8-4265-960b-4bb1ef8cbcb2,e13aafcb-44f5-4810-bff5-92f165c0ae35,f1ad8b2f-18d6-4dff-a217-b1353e48b40d,409.78,126.54,A+,2026-09-09,AVAILABLE
70f84aeb-f09e-43a7-8e15-28afa2bbec3e,9cc0a982-dfd7-42a5-8972-c882f3c949ab,7324117d-fdfd-4313-8e9c-1e922f46ed4f,734.04,77.3,A+,2026-08-31,AVAILABLE
11cf476f-5c53-4dcd-95d1-0dc4dbdcfbde,fb1ecfa9-642f-48f2-b7d1-b2f06834f45b,653ff738-2173-4c0d-9619-2be06db39e8c,1487.23,47.21,A,2026-08-29,AVAILABLE
209ccd08-6426-4165-88cc-e9663beda513,69b3a421-e4b2-4c2f-9c3a-216468238f6e,abef6b46-97a3-4d47-847a-0a058895e915,1958.72,34.09,B,2026-08-26,AVAILABLE
a547db5a-1be9-4a43-939c-16a3272c1001,979861ee-3317-4399-85a8-450766211c0e,653ff738-2173-4c0d-9619-2be06db39e8c,1046.21,42.01,A,2026-08-25,AVAILABLE
04051798-fe4b-4840-a85a-347f1c523001,a12e6ff4-f66e-4429-9bdc-f164dd3073b6,0ea55d0f-d8b6-4cb1-9303-1c884505a25a,1377.03,40.88,B,2026-09-08,AVAILABLE
4cd85bbf-2737-4260-8007-03b9a8be9508,37e82a5b-5303-4240-85cb-904ec24eba1b,59533992-5f56-4fd7-aafc-039199e5d9d6,1258.04,47.34,A+,2026-08-24,AVAILABLE
4a2599c3-2256-4708-973f-a99698c9a0ee,e19d4906-087f-4c59-a4d0-9f6ff6a7e10d,ac8068c4-442e-467b-90c9-366eb7fc7bba,1722.01,94.17,A+,2026-08-27,AVAILABLE
b92a69ff-8536-42de-ac4f-a150fd6b5f2d,9a3ee620-3fb6-4fd4-8d91-db76a318c35d,b64ca3f8-fd63-4652-b8ab-d082ef554f58,1715.64,20.72,A+,2026-08-26,AVAILABLE
30105283-caac-4976-97e6-245f861ad1b4,a19b7055-93b1-4140-a1b9-4a1bcddf17be,abef6b46-97a3-4d47-847a-0a058895e915,1076.76,41.76,A+,2026-09-01,AVAILABLE
8602f12e-705e-4829-a68f-ab891eca4a3a,88b5130d-5994-443e-83b9-85e3d4b08a26,f1ad8b2f-18d6-4dff-a217-b1353e48b40d,490.11,138.46,A+,2026-08-28,AVAILABLE
62a85833-2e3b-4504-b61f-eec69fab9cb5,073a3bfe-6f95-4fda-9311-ba1cd2322649,c7ebf4b8-4f50-4c0a-9816-6a6769943bce,1414.57,70.49,A+,2026-08-31,AVAILABLE
23878cbf-1128-45c2-b913-85c2f97df5b5,cc866dd9-5c28-4a0c-a6a2-6905294cc13a,0ea55d0f-d8b6-4cb1-9303-1c884505a25a,1415.57,41.07,A,2026-08-25,AVAILABLE
34f3003d-ae28-49dd-9857-ddf91901c813,fb3ede9e-a487-40f8-b43b-7615ba85daa9,abf9c741-823f-4047-ae80-0254c25dfaf7,2529.34,47.75,A,2026-08-25,AVAILABLE
39ced0a7-faec-4a9e-9d1f-98f084b257ac,0f6a779f-384d-42bb-8630-e1528d8df762,6276a613-f3d1-4ca2-b763-bcc62ebbb363,1999.96,113.5,A+,2026-08-31,AVAILABLE
4b80caa9-ecbd-467f-995a-d2791d79929e,6e6a737f-4f6f-4558-9ed9-e00d17b7b09c,178c56a4-1347-43a1-9c70-b8ad4e14aebd,1241.78,23.82,B,2026-09-01,AVAILABLE
80bd7f21-b30c-4a29-9763-11176d5dc73b,65f1ecf5-5308-4a2f-8b19-4b7206169f68,ef45df06-ae20-45cb-9c78-f423589fe7a0,2541.78,18.26,A+,2026-08-31,AVAILABLE
7a3382a9-99db-4546-a3c0-883998af2d13,63c8e507-4eb2-40a9-8016-f12e7af9b414,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,2769.88,75.63,A+,2026-09-05,AVAILABLE
102acc3c-c21c-489a-86e6-e24fdc6044c8,36e7503e-e4d0-4372-bf59-f19d614c80b9,3c31fec3-4390-4ed9-99ac-e13a88d60684,1482.68,53.1,A+,2026-08-28,AVAILABLE
f19d2d74-1e2f-42f2-8c65-ee71b3315774,5e8f4101-6e11-449a-9ab2-ddefb20cec1c,59533992-5f56-4fd7-aafc-039199e5d9d6,153.79,49.15,A,2026-09-09,AVAILABLE
a8885a5c-8edc-4f96-b244-d68b33dec4e3,536fef50-305d-4b9c-aeda-e71b0be5cf26,68333e4b-e52f-429e-9139-07cc61dc5eb0,2530.99,29.6,A,2026-09-01,AVAILABLE
7b73e4e9-1370-4f6f-836c-46f1d4900d4c,0f6a779f-384d-42bb-8630-e1528d8df762,3c31fec3-4390-4ed9-99ac-e13a88d60684,2605.34,55.78,B,2026-08-24,AVAILABLE
04cfe4db-dc7d-47a0-aad3-e8c0b2fcd091,be14bc31-9c77-413a-8a70-ca2135c23384,6276a613-f3d1-4ca2-b763-bcc62ebbb363,1211.66,125.07,A+,2026-08-31,AVAILABLE
8a1d0ad1-4f24-41bd-94c8-a7484051ea6f,fa988b5b-f621-49bc-97ab-00214517be59,653ff738-2173-4c0d-9619-2be06db39e8c,2741.54,47.76,A+,2026-08-30,AVAILABLE
796ec18e-9258-4a64-a810-af379d71528d,6923de22-4eb3-4755-943a-b79bd8080890,0ea55d0f-d8b6-4cb1-9303-1c884505a25a,598.08,42.19,A,2026-09-05,AVAILABLE
3e302a9d-ba5f-4df0-928a-9d797ea26deb,03b7ae6d-a038-4db4-8c1e-7fc035b55b85,178c56a4-1347-43a1-9c70-b8ad4e14aebd,1705.27,22.23,A+,2026-08-23,AVAILABLE
0d440eae-8418-4297-8678-dc481ab134cd,535d7f82-b061-47ce-b642-ec1a13f155b8,68333e4b-e52f-429e-9139-07cc61dc5eb0,2791.59,28.81,A+,2026-08-22,AVAILABLE
f2a3c8eb-9bf4-4611-9e6f-88079483231a,af5ba54d-7b4b-433c-96da-ba2adcba27e3,b64ca3f8-fd63-4652-b8ab-d082ef554f58,1614.15,22.74,A+,2026-08-25,AVAILABLE
86a20379-5a84-4c06-b34a-b9fbee5d769e,f239c156-fb93-41c6-9950-410701ddc631,6276a613-f3d1-4ca2-b763-bcc62ebbb363,348.48,100.8,A+,2026-09-04,AVAILABLE
08e32558-6ff4-4ff4-9014-c14b7fdf2c87,1bd31325-5136-45d3-8fa0-978468a9b96a,f1ad8b2f-18d6-4dff-a217-b1353e48b40d,2990.16,142.62,A+,2026-09-10,AVAILABLE
0ef760d8-3766-4e2e-b776-e2729b996895,cc1ac55f-3cd2-4299-9ddf-0358d31a94ed,2f6f3a77-07d3-4a5d-9422-277b8cb53de2,2073.05,30.28,B,2026-09-07,AVAILABLE
bdcc3da6-afbb-4f7e-b9ee-16a93ca76b66,90495f1e-9960-4db1-8625-0fd1483e2a8f,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,1581.78,85.22,A+,2026-08-26,AVAILABLE
026b1692-50a7-4232-9d47-841372ca7bee,65f1ecf5-5308-4a2f-8b19-4b7206169f68,d98d579c-c9b5-454e-8a92-971240c312eb,2848.78,37.81,A+,2026-08-24,AVAILABLE
b720bef5-bc96-42ca-9cfe-8e7c6c687112,af678a08-a539-4b3f-812b-2a2d22f2f892,abf9c741-823f-4047-ae80-0254c25dfaf7,2520.14,43.76,A+,2026-08-28,AVAILABLE
e76ee2f7-6c1c-47c5-9704-7cd9239a2ad4,aebef5d9-9fb8-4edd-b97c-3aa98a8dc316,2f6f3a77-07d3-4a5d-9422-277b8cb53de2,335.56,27.72,A+,2026-09-02,AVAILABLE
403a30a1-7dfe-45d4-b6bf-8ce8b913cfe5,d956a195-1e33-4bf7-8025-8419aed54698,6276a613-f3d1-4ca2-b763-bcc62ebbb363,1397.29,106.85,A+,2026-08-31,AVAILABLE
c8fe687f-a019-40e8-8be7-9cede40f6cf3,60f93b9f-6840-4ea1-b553-8b6d86e4a65a,7324117d-fdfd-4313-8e9c-1e922f46ed4f,212.91,75.1,A+,2026-08-30,AVAILABLE
5626f6ed-cd30-4140-a4ff-3b36ad3e6203,c3a34d28-bd0b-410e-8dd4-0c7f3462f3b3,ef45df06-ae20-45cb-9c78-f423589fe7a0,2314.6,17.66,A+,2026-08-29,AVAILABLE
3565b1b2-27a2-4f45-8504-017ecc17098d,073a3bfe-6f95-4fda-9311-ba1cd2322649,3c31fec3-4390-4ed9-99ac-e13a88d60684,941.34,54.09,A+,2026-09-01,AVAILABLE
725df805-0661-4aa9-955d-c0fc13f34f0a,ce167924-8111-42bd-839d-587ec45d90b8,59533992-5f56-4fd7-aafc-039199e5d9d6,201.98,56.2,A+,2026-08-29,AVAILABLE
2e2bd4c5-0534-4ede-a8e5-3b3de023395e,a452700b-bcae-474b-b52d-28b6d6859505,c7ebf4b8-4f50-4c0a-9816-6a6769943bce,1284.95,67.85,A,2026-08-25,AVAILABLE
2f890446-c136-44da-a5a8-28f42b994c99,5912eb7e-b3f2-45e6-b201-0c7388bb7947,59533992-5f56-4fd7-aafc-039199e5d9d6,609.57,59.94,A+,2026-09-09,AVAILABLE
034b2990-933d-4288-aefb-f500bbb472ce,c6d43312-4415-4d6a-a8ae-e6a145cdc01f,178c56a4-1347-43a1-9c70-b8ad4e14aebd,366.75,26.69,A+,2026-08-26,AVAILABLE
5de90a51-4578-41c8-ad21-734e2e332852,05fa3e5d-8992-48b4-ab7c-cf87e0562aa0,ef45df06-ae20-45cb-9c78-f423589fe7a0,1888.99,20.16,B,2026-08-31,AVAILABLE
0c45a894-c163-4272-8b80-e6df1c2153c0,d14a5320-24ea-46f0-a60a-6b95aa85419a,68333e4b-e52f-429e-9139-07cc61dc5eb0,1731.41,26.86,B,2026-08-31,AVAILABLE
a3dc2c41-8a20-47f6-a417-20009f7b05cd,6c33e20e-a5e7-4cc6-b26d-0595484d8db9,178c56a4-1347-43a1-9c70-b8ad4e14aebd,2533.12,22.26,B,2026-08-31,AVAILABLE
14a8fc94-359e-4ca0-a1e1-5128beeb5432,be88c04b-3051-46b0-8145-0046616fabd9,3c31fec3-4390-4ed9-99ac-e13a88d60684,397.79,54.27,A+,2026-09-08,AVAILABLE
e6b01b5f-593d-4b91-948c-7e4c358e5aee,04c11cce-effc-4832-a69a-7cb9989e3e08,178c56a4-1347-43a1-9c70-b8ad4e14aebd,2221.95,25.95,A+,2026-09-08,AVAILABLE
8f3214cc-37f9-46e9-85ef-6b0e5c136466,a9d549c0-55b3-4d5b-bbfe-f37ff33978ff,6276a613-f3d1-4ca2-b763-bcc62ebbb363,2326.06,100.52,A+,2026-09-09,AVAILABLE
1d0e0c3a-1d22-4b1d-84bf-40d060472f38,7c15baf9-2425-4e37-b0c2-7493916bbbe2,68333e4b-e52f-429e-9139-07cc61dc5eb0,1148.19,25.68,A+,2026-08-23,AVAILABLE
3ea5a21e-b8b3-4693-91d3-dbeb09ebd66e,ae863987-1f02-429f-8702-4a9ca220d112,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,1546.33,89.15,A,2026-08-22,AVAILABLE
015e83f0-6514-4c59-8e2c-11a68a44b7ae,076605b4-e3ea-438d-bcb9-35c05fbc5b73,7324117d-fdfd-4313-8e9c-1e922f46ed4f,2850.24,71.25,B,2026-09-06,AVAILABLE
bfe13bf4-2871-4365-be53-02f19103d5f1,f1d85b9c-af3e-4f7e-8648-bc2b9cd9f8f8,d98d579c-c9b5-454e-8a92-971240c312eb,851.92,38.65,A+,2026-09-04,AVAILABLE
c76ede1d-e285-46dd-993c-cabfec60e917,9a3ee620-3fb6-4fd4-8d91-db76a318c35d,2f6f3a77-07d3-4a5d-9422-277b8cb53de2,196.52,33.43,A+,2026-09-07,AVAILABLE
20b62d5b-4a54-45fc-87c6-b2d127cce534,a9d549c0-55b3-4d5b-bbfe-f37ff33978ff,3c31fec3-4390-4ed9-99ac-e13a88d60684,1744.87,50.08,A+,2026-08-29,AVAILABLE
ce3a96d6-2b37-43d4-850b-14f2f9ad66b4,90495f1e-9960-4db1-8625-0fd1483e2a8f,178c56a4-1347-43a1-9c70-b8ad4e14aebd,1178.88,28.05,B,2026-08-25,AVAILABLE
42d13ec9-2b49-4766-ab65-7ae1afee2d9a,e13aafcb-44f5-4810-bff5-92f165c0ae35,abef6b46-97a3-4d47-847a-0a058895e915,1545.36,33.88,A,2026-09-05,AVAILABLE
3a631bb9-cd3f-4838-a7dc-f977a686ca38,582778a6-5d96-41de-af5a-938934cadf8e,55048485-b49a-41a8-831b-42e14f8ce5f9,539.48,77.3,A,2026-09-07,AVAILABLE
07ff79b6-f960-4322-a181-6cf2ebad5d52,e13aafcb-44f5-4810-bff5-92f165c0ae35,f1ad8b2f-18d6-4dff-a217-b1353e48b40d,1478.74,133.54,A+,2026-08-28,AVAILABLE
9adf367c-9f58-4c08-9b24-71df6fd2b29b,f0f07b91-641a-42cb-9786-daf994293142,68333e4b-e52f-429e-9139-07cc61dc5eb0,1918.26,24.13,A,2026-08-23,AVAILABLE
79bf7394-4338-49b9-81d5-70b1cf9b5ef0,90495f1e-9960-4db1-8625-0fd1483e2a8f,6276a613-f3d1-4ca2-b763-bcc62ebbb363,1830.12,112.1,A+,2026-09-10,AVAILABLE
b3d5d093-62f5-4739-bc0b-556cb4f4e67f,7c15baf9-2425-4e37-b0c2-7493916bbbe2,f1ad8b2f-18d6-4dff-a217-b1353e48b40d,578.06,142.88,A,2026-08-22,AVAILABLE
7c50a1f7-6d1f-4787-9d7a-4d5c846185d3,e18557a2-fa62-4ecc-a274-d1d3f0d0657f,178c56a4-1347-43a1-9c70-b8ad4e14aebd,569.75,26.39,A+,2026-08-27,AVAILABLE
eb7215d2-34bf-4dc3-bdc0-6d7191339142,8ee9c46f-104d-4ed7-ab2e-863c16c0522d,59533992-5f56-4fd7-aafc-039199e5d9d6,128.36,55.37,B,2026-08-25,AVAILABLE
0c936d75-c469-458f-8be5-97315b972f65,d2715a40-3223-429b-a96e-d2c9204943b1,2f6f3a77-07d3-4a5d-9422-277b8cb53de2,2643.04,32.3,A+,2026-09-07,AVAILABLE
fdab1bba-beb5-429a-88bd-f8a009364ee0,65fe2a76-4490-455c-9b99-c997a463c9a2,abef6b46-97a3-4d47-847a-0a058895e915,2699.15,41.13,A+,2026-08-28,AVAILABLE
8948a6c0-3d23-4317-a0ee-0edc4de1d4cb,03b7ae6d-a038-4db4-8c1e-7fc035b55b85,653ff738-2173-4c0d-9619-2be06db39e8c,2820.19,44.76,A+,2026-08-29,AVAILABLE
c9e72f59-f449-4171-8392-cff9ee5af771,05fa3e5d-8992-48b4-ab7c-cf87e0562aa0,abf9c741-823f-4047-ae80-0254c25dfaf7,470.94,47.67,A+,2026-09-03,AVAILABLE
b9545855-251b-498d-a478-96a6c52bbdf2,60b1192a-82c6-4d17-96b5-60c6a9ebc66a,c7ebf4b8-4f50-4c0a-9816-6a6769943bce,95.97,69.75,A+,2026-09-10,AVAILABLE
4bfdfb8d-a5f9-4a0f-9a9a-c044f391a481,b70b968a-91bc-48aa-bfcc-61cf84066d1f,b64ca3f8-fd63-4652-b8ab-d082ef554f58,1273.83,17.64,A+,2026-08-28,AVAILABLE
5f432ddd-d0fb-45bf-8971-b5129ff907ea,15a8b4d9-a18a-4ea9-aaae-295fc040f432,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,1866.69,97.54,A,2026-08-29,AVAILABLE
796126fc-042a-4545-b902-7a3303bff874,076605b4-e3ea-438d-bcb9-35c05fbc5b73,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,1712.55,84.59,A+,2026-09-01,AVAILABLE
38db8064-ffd0-4505-8010-e99065204d21,1b4dea5a-256f-4f00-a847-cd5d3e25e897,653ff738-2173-4c0d-9619-2be06db39e8c,1384.06,47.69,A+,2026-09-05,AVAILABLE
8b45d589-6b5b-4957-b5d3-c719623e3f6e,08847d9a-389c-4b81-8037-0a89c625d60f,2f6f3a77-07d3-4a5d-9422-277b8cb53de2,549.35,36.46,A+,2026-09-10,AVAILABLE
9c6947c7-a209-44c5-938f-59b39edf7bec,6c33e20e-a5e7-4cc6-b26d-0595484d8db9,d98d579c-c9b5-454e-8a92-971240c312eb,267.11,38.49,A+,2026-09-08,AVAILABLE
86184971-7b34-4b5b-9597-37ec5973fb4c,5e8f4101-6e11-449a-9ab2-ddefb20cec1c,ef45df06-ae20-45cb-9c78-f423589fe7a0,2157.89,18.53,B,2026-09-05,AVAILABLE
55fe0e3f-ab74-4697-97db-93ce2e8be6cd,90495f1e-9960-4db1-8625-0fd1483e2a8f,ef45df06-ae20-45cb-9c78-f423589fe7a0,648.66,19.53,A+,2026-08-25,AVAILABLE
02de08b4-c332-4db2-8dd0-d901f20ae37f,71b38914-1a6f-4ae4-a79f-0c887c4903da,653ff738-2173-4c0d-9619-2be06db39e8c,1992.66,51.42,A+,2026-09-08,AVAILABLE
719e9784-3a8f-4b68-ba03-6d4f1904735c,11ddeaf3-66a9-4648-9176-c97bd9b51146,7324117d-fdfd-4313-8e9c-1e922f46ed4f,664.91,58.11,A+,2026-09-08,AVAILABLE
d3fc1933-077e-4c56-b238-29f5760d3dea,d14a5320-24ea-46f0-a60a-6b95aa85419a,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,1094.63,93.05,A+,2026-09-03,AVAILABLE
0e0190eb-b13e-45fd-8a05-8870470f2c2d,9cc0a982-dfd7-42a5-8972-c882f3c949ab,abef6b46-97a3-4d47-847a-0a058895e915,842.43,36.94,A+,2026-09-07,AVAILABLE
b0ef56fe-dca1-49eb-87b7-f0b523564ed4,65f1ecf5-5308-4a2f-8b19-4b7206169f68,178c56a4-1347-43a1-9c70-b8ad4e14aebd,2638.25,27.35,A+,2026-08-23,AVAILABLE
8b12db3f-edfa-43e9-a068-991ee16610cd,e13aafcb-44f5-4810-bff5-92f165c0ae35,653ff738-2173-4c0d-9619-2be06db39e8c,2291.82,51.23,B,2026-08-27,AVAILABLE
f8623528-1af6-4179-b121-a4f74554b913,59be3b29-2cc8-43f6-8627-e2e3e52fc0c5,178c56a4-1347-43a1-9c70-b8ad4e14aebd,277.26,26.0,A,2026-09-03,AVAILABLE
fba1f295-4d06-4130-9c80-23e79ae9fe0f,90495f1e-9960-4db1-8625-0fd1483e2a8f,3c31fec3-4390-4ed9-99ac-e13a88d60684,108.39,57.18,A+,2026-09-03,AVAILABLE
5ba81ee2-f298-4afd-a5b4-cdeba445c11e,87e7baf3-1143-4a5a-8d2f-0ffe01378f7b,3c31fec3-4390-4ed9-99ac-e13a88d60684,2799.68,51.63,A,2026-08-30,AVAILABLE
28f72b5a-1b5d-40dc-ab8b-b966c1560bd3,948fbaaa-cb83-451a-a86b-2b19fb795e02,c7ebf4b8-4f50-4c0a-9816-6a6769943bce,765.8,59.97,A,2026-09-02,AVAILABLE
46595bc2-dfa6-4ac5-8f25-ec53e5b0363a,9537ca32-454c-4089-a752-fa7a55ad6891,68333e4b-e52f-429e-9139-07cc61dc5eb0,2354.5,24.81,B,2026-09-08,AVAILABLE
70870f15-80aa-4afb-a0b3-4be28030658b,535d7f82-b061-47ce-b642-ec1a13f155b8,f1ad8b2f-18d6-4dff-a217-b1353e48b40d,1163.89,122.8,A+,2026-08-23,AVAILABLE
359db414-7baf-4d0f-9ae1-eabc67f5b6f9,42348c51-c408-4b91-8e12-0425b233cc55,6276a613-f3d1-4ca2-b763-bcc62ebbb363,728.51,112.53,A+,2026-09-09,AVAILABLE
5f30a759-d6e3-47e3-8bf5-2f3a97fee636,475ea49c-d449-4060-8c2b-612057a1228e,ac8068c4-442e-467b-90c9-366eb7fc7bba,1094.08,99.73,B,2026-09-05,AVAILABLE
1a022d81-58e7-4039-9b93-7d7ee93e2724,87b485d6-fd1c-41df-a979-abe1569a4114,abef6b46-97a3-4d47-847a-0a058895e915,114.51,34.7,A+,2026-08-23,AVAILABLE
03f06ffc-7dbd-462e-be74-37cd52c35d2e,8cf697ce-1498-418c-ac8a-31c7c3e8f492,3c31fec3-4390-4ed9-99ac-e13a88d60684,847.52,48.4,A+,2026-08-22,AVAILABLE
69f4f6ef-0630-49aa-92de-75b0c8dd0396,621432f7-5826-44e1-9f8a-c5233c581b05,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,1146.03,82.47,A,2026-08-27,AVAILABLE
1e130a0a-18a8-4736-9e6f-2fba2a5444fe,05fa3e5d-8992-48b4-ab7c-cf87e0562aa0,178c56a4-1347-43a1-9c70-b8ad4e14aebd,2427.94,25.42,A,2026-08-29,AVAILABLE
6a2078ad-6771-4c59-a261-6d3bb87d9e46,d2715a40-3223-429b-a96e-d2c9204943b1,abef6b46-97a3-4d47-847a-0a058895e915,595.69,38.0,A+,2026-08-25,AVAILABLE
a95fe8a1-83d2-49e4-95ff-d2d15248cd23,536fef50-305d-4b9c-aeda-e71b0be5cf26,3c31fec3-4390-4ed9-99ac-e13a88d60684,2586.83,44.94,A,2026-09-07,AVAILABLE
bf3c1994-56f9-475a-a477-432793c2a1cc,a08a856c-d03b-4830-a6e1-4773918dde6c,0ea55d0f-d8b6-4cb1-9303-1c884505a25a,2254.21,37.12,A+,2026-08-30,AVAILABLE
cf78f4eb-c88b-46ce-8f32-d2a793e28a6e,bcc3976a-8a05-48bb-a862-805e86572d9d,abf9c741-823f-4047-ae80-0254c25dfaf7,434.01,53.29,A,2026-08-22,AVAILABLE
99947c92-5295-4296-8392-f70917db00a8,987f03c9-2977-4d13-baed-b45f1489b1c9,ef45df06-ae20-45cb-9c78-f423589fe7a0,1116.92,18.94,B,2026-08-26,AVAILABLE
c079a2be-8bf8-44a5-8f08-68b217ce8492,fbe46723-0901-4ea7-9bc5-8b731c4356b7,68333e4b-e52f-429e-9139-07cc61dc5eb0,2615.31,29.18,B,2026-08-31,AVAILABLE
9be5f8eb-b4ca-4169-903f-071ec5656395,a12e6ff4-f66e-4429-9bdc-f164dd3073b6,55048485-b49a-41a8-831b-42e14f8ce5f9,1083.39,70.8,A+,2026-09-01,AVAILABLE
b7f2e1df-d528-4a45-890f-35e5d9741fe4,71b38914-1a6f-4ae4-a79f-0c887c4903da,7324117d-fdfd-4313-8e9c-1e922f46ed4f,1601.13,66.99,A,2026-09-05,AVAILABLE
