order_item_id,order_id,listing_id,quantity,unit_price
7e3f9792-04c1-4901-afbd-827240539825,f8159a69-60cd-4745-abac-f4eb90d7f4c3,e906f01e-ecde-40a5-a44c-9132a164f942,3.59,43.89
159e117e-1b5a-43e3-96e1-191855906871,f8159a69-60cd-4745-abac-f4eb90d7f4c3,a7290bdd-22fb-4a4d-a4a4-c2bf75c7ab09,2.56,122.31
c7e25e84-e85d-4ce0-8679-8a4698456a15,fdeea3ab-25ba-40d6-8f6b-6b1b91d6fd24,bf9e355c-e1c9-428e-906d-8e9a455ce885,1.96,37.18
8a3c3068-142f-41c3-be8d-e6e12e6a2ed4,fdeea3ab-25ba-40d6-8f6b-6b1b91d6fd24,aae46e83-5eca-4bae-83be-d1af00c5cdc0,3.67,37.81
833e6e8c-ad44-4586-8d3f-441299e34f3f,fdeea3ab-25ba-40d6-8f6b-6b1b91d6fd24,cabd7ff0-1bed-4ba5-bf93-93b2b0f3cc62,4.63,45.87
b368c443-565b-4685-80c1-c10440ec7989,fdeea3ab-25ba-40d6-8f6b-6b1b91d6fd24,9e62c28d-8fc0-432a-b85d-e57755b7a392,2.99,15.82
29f5d4eb-0502-4a55-ae53-71f9793da524,576001db-a8a1-4cca-ac5a-3c6a2d3c81b5,119171e8-3049-4289-a1e6-20156e6d3e20,3.56,41.62
fd35acf3-97af-41d2-a548-de4a218a3b04,576001db-a8a1-4cca-ac5a-3c6a2d3c81b5,aae46e83-5eca-4bae-83be-d1af00c5cdc0,3.98,37.81
6cfab26e-a169-4bee-9459-f92aa53e96d8,576001db-a8a1-4cca-ac5a-3c6a2d3c81b5,2be07e4c-3dbf-42e5-90c3-26540a177fd1,1.15,47.69
dc5a46db-c920-4de0-8db5-a551d2515522,576001db-a8a1-4cca-ac5a-3c6a2d3c81b5,300c236a-5cf1-4646-b74a-bd449ed18374,1.65,17.69
e26c2cce-c918-4955-af4b-39353d22ff2b,576001db-a8a1-4cca-ac5a-3c6a2d3c81b5,e83f625e-4033-46b8-b595-e7f5d55bab20,1.33,54.09
83bf3362-6100-4050-976a-db8aff46a874,c8a133a8-66f2-4e22-9994-df98fe68873e,acea3378-4bf7-4d40-8a6e-bab5fadc2196,1.5,34.09
8fc67f6d-121f-425a-ba63-53eac402d939,c8a133a8-66f2-4e22-9994-df98fe68873e,3917a229-00ce-4f07-ab63-a7dfc2cd82df,2.35,27.35
eeaba97d-6c3e-443c-b46c-f9c8d995afdb,c8a133a8-66f2-4e22-9994-df98fe68873e,a9adc9d0-b23e-4e5d-be77-825b68788f9f,3.86,54.16
6d435af1-c50e-4501-b3df-32729992f870,c8a133a8-66f2-4e22-9994-df98fe68873e,3ee84a7d-619b-4ebd-a86f-6e73e1aa0f56,1.43,17.64
cb06a25f-a55e-4129-a229-d8d89e95400f,f3840c77-74c7-48f3-bdc6-e25689b5b52a,1bb87e6c-1ef0-4ba0-9166-0a2eb7a7df7e,2.5,35.66
6a786b61-66c7-46ff-b0e2-510dab7d0def,f3840c77-74c7-48f3-bdc6-e25689b5b52a,aae46e83-5eca-4bae-83be-d1af00c5cdc0,1.11,37.81
4f60ad71-791d-41f4-931c-5a101f2ea72b,f3840c77-74c7-48f3-bdc6-e25689b5b52a,cabd7ff0-1bed-4ba5-bf93-93b2b0f3cc62,3.72,45.87
5c7281a7-842a-4f04-bd29-969412700c83,f3840c77-74c7-48f3-bdc6-e25689b5b52a,9e62c28d-8fc0-432a-b85d-e57755b7a392,2.59,15.82
296b5dae-6ce3-43ac-8098-a08b4d433a73,88df8c67-a9a4-44bc-a669-5783aa9ab85e,5638747c-cb25-4b64-9d98-851c2db06d60,4.74,43.15
65e6a733-51f9-41cc-b1b4-1a6afa5f288a,88df8c67-a9a4-44bc-a669-5783aa9ab85e,aae46e83-5eca-4bae-83be-d1af00c5cdc0,1.86,37.81
70f421ae-b5c2-41de-8fbc-3ca32043b442,88df8c67-a9a4-44bc-a669-5783aa9ab85e,33b8b450-7c1f-41ce-878c-fb991290c907,1.06,49.25
204c1551-ba00-4001-b28e-89b703a2520b,88df8c67-a9a4-44bc-a669-5783aa9ab85e,300c236a-5cf1-4646-b74a-bd449ed18374,1.92,17.69
77f9c742-2e5d-4fcb-9748-318c86d5efc3,5b98abca-a0c8-4fa0-9b66-73498b3c86e0,5ac74607-116b-439d-bc3c-14d60fbbf3c9,4.17,41.06
b6f880b8-b4b5-45e4-9a92-ce6493b0fc7b,5b98abca-a0c8-4fa0-9b66-73498b3c86e0,aae46e83-5eca-4bae-83be-d1af00c5cdc0,4.84,37.81
050131f9-4674-47d6-a696-3c788706168c,5b98abca-a0c8-4fa0-9b66-73498b3c86e0,2be07e4c-3dbf-42e5-90c3-26540a177fd1,3.71,47.69
fbf700b1-84de-4dba-a543-f04b4975b75c,5b98abca-a0c8-4fa0-9b66-73498b3c86e0,6f413aea-b761-4f53-83cc-8909734ca65f,1.35,18.94
4492adb4-f34f-4fa0-b366-ce7368e185ba,5b98abca-a0c8-4fa0-9b66-73498b3c86e0,f41418e2-b35c-40cc-aad0-8cd036569dfe,2.93,29.4
6d7547e5-f3d2-4fa4-8e21-a475611c1973,28953df4-c62f-4a7a-931f-e055e58518c0,588f8f78-1d77-4989-b8cd-3e0869658448,1.62,25.95
8f10cc57-fbe2-4a2f-82b9-bd8ebc89a504,28953df4-c62f-4a7a-931f-e055e58518c0,0f8e2979-fd0e-4891-afd3-3b4a418d17c1,1.24,49.01
9528e93a-3941-4c12-88d3-b678e9c95a3f,28953df4-c62f-4a7a-931f-e055e58518c0,53375854-801f-4fc4-9bca-a764bf6963fe,1.81,42.95
dd93a236-2da3-4e15-bf96-e925af0c5971,17417889-a07e-4c05-9789-d7eab3b86adf,93e72030-6ff8-43c4-8fed-6ec2084ee35e,2.3,25.94
0b0b7b98-e5f2-4928-87c6-301e603567ad,17417889-a07e-4c05-9789-d7eab3b86adf,0f8e2979-fd0e-4891-afd3-3b4a418d17c1,2.37,49.01
f8883022-2a94-405e-9e8f-d60085bc67bf,17417889-a07e-4c05-9789-d7eab3b86adf,d58dced7-cfe0-4214-b87d-2cfb44f0ad65,4.63,42.81
c62c5cd9-e1b5-479a-9bb1-fb9ab15d6570,17417889-a07e-4c05-9789-d7eab3b86adf,1bdc298b-761f-486b-b642-592ca600704a,3.43,26.06
62511da2-d700-4fb7-ac89-2c214706dc08,ef533122-914d-46d6-80ef-dad530d64c6a,588f8f78-1d77-4989-b8cd-3e0869658448,2.88,25.95
1ec27415-2012-40c7-9390-b2fbe473e311,ef533122-914d-46d6-80ef-dad530d64c6a,0f8e2979-fd0e-4891-afd3-3b4a418d17c1,1.95,49.01
ed0c088a-0c94-4e03-8f2e-03eac5e0168a,ef533122-914d-46d6-80ef-dad530d64c6a,631a1e24-52d6-4900-a14f-f38ab19822d4,2.87,54.85
0dfbd33e-45e8-4a11-a924-25adb1a2d670,c2482b50-68a4-4047-b24b-2d13aff4f9b8,deb77a6a-d2ec-4d3c-8fc3-f9c307c2c6ff,1.16,24.94
1d0c29b2-5ca2-480c-b5f4-122b68b45de7,c2482b50-68a4-4047-b24b-2d13aff4f9b8,0f8e2979-fd0e-4891-afd3-3b4a418d17c1,2.88,49.01
84a567a9-cb27-4656-a258-026643ecbe83,c2482b50-68a4-4047-b24b-2d13aff4f9b8,88dc8654-525d-4e13-a1c5-26c467b71fdf,3.94,53.29
78acc2bd-18cb-4b6d-8596-9d393b514a79,c2482b50-68a4-4047-b24b-2d13aff4f9b8,4d5ef443-7417-46f6-bed0-97173a7829e5,1.08,54.01
09a5be8a-2287-421e-8847-ab6f61355355,8f417fbf-f989-4234-a3f6-cfafa1cbfb67,9e466ab4-0753-45f0-b24d-06ca63637b2d,1.29,34.7
677326d3-dd1a-4e18-8a14-55fec09700e7,8f417fbf-f989-4234-a3f6-cfafa1cbfb67,ada3490e-9d0d-41c5-b8f6-ee36f232a592,4.66,40.7
434c1b28-06a8-428d-9412-2731b753e9d6,8f417fbf-f989-4234-a3f6-cfafa1cbfb67,73697b54-c6e2-44c9-8814-663dd2d9dba7,2.97,85.22
1db30a08-abed-4ad9-a1f3-4e2a06d072ec,8f417fbf-f989-4234-a3f6-cfafa1cbfb67,d2ee5f06-0a65-4618-96e6-c27bc21be525,2.54,100.52
36428e62-23ce-48cc-87cb-887d8febbe7d,8f417fbf-f989-4234-a3f6-cfafa1cbfb67,5a442680-9fef-499c-825c-bcbe3ceaedb7,1.14,20.08
68de40d4-6571-4d65-8fa2-46058af9f6f8,8f417fbf-f989-4234-a3f6-cfafa1cbfb67,b8258701-7eba-4efa-be89-1236720808da,2.54,95.26
6ecc0d76-806a-4533-97fc-ac896a8295d6,78c01abf-e2a4-4e54-b422-c94120d94f15,1bb87e6c-1ef0-4ba0-9166-0a2eb7a7df7e,1.97,35.66
f9d43a56-7001-4b43-8fa4-7f945cfda584,78c01abf-e2a4-4e54-b422-c94120d94f15,472f225e-9fd0-4a31-9d3a-970b74e867a1,3.79,45.91
5ea0613e-8ba4-41ae-b07f-2bd3070edac8,78c01abf-e2a4-4e54-b422-c94120d94f15,73ba2336-7a3c-47ec-af09-dc36f47b00fc,4.78,93.05
42f55c67-a60d-4b8d-9e0a-5a94896fcb6e,78c01abf-e2a4-4e54-b422-c94120d94f15,28e011b1-cf12-42d0-8034-c80656e0c0d5,4.81,112.53
c381a3fb-6ab4-4c3d-95dc-5107e7af5889,78c01abf-e2a4-4e54-b422-c94120d94f15,7b4b3a0e-209c-4217-9a40-96053b050f60,1.23,19.54
0e3aba66-f033-44d6-b6a1-eaa6f2193a0b,74da64c9-1d66-4a3d-aba0-8ab468d02e78,90d08764-413b-4792-ac7f-41915db7fab3,4.87,40.94
0f06490d-018a-4450-911d-e3158c6d4e71,74da64c9-1d66-4a3d-aba0-8ab468d02e78,ada3490e-9d0d-41c5-b8f6-ee36f232a592,3.94,40.7
c68b8e57-5621-4b4c-8688-95168d8c945f,74da64c9-1d66-4a3d-aba0-8ab468d02e78,478565a6-134b-43e0-99c5-454f4ff7cbf0,1.44,91.55
5a6ae52a-a75f-4bdf-962b-6c7a9948123b,74da64c9-1d66-4a3d-aba0-8ab468d02e78,f001e0a4-8020-4880-8626-0a0c1e822852,2.08,104.44
67734214-b001-472b-9df7-34c558561841,74da64c9-1d66-4a3d-aba0-8ab468d02e78,32fc637e-f9fe-4fc6-9e2a-675ee8c4feee,2.4,18.76
828cdc99-dbc1-481d-8ae9-9234cbe601c9,74da64c9-1d66-4a3d-aba0-8ab468d02e78,4db9e4de-ce3d-41d7-bdf4-3931e7243df5,4.27,76.83
f7a680f8-2dbb-474d-a5da-3550482402f9,aa8b7ab7-bb4a-410b-ab7e-1b7e2d4a99ac,9e466ab4-0753-45f0-b24d-06ca63637b2d,1.79,34.7
cf3a19e0-8f58-44be-80da-3c5f878661b6,aa8b7ab7-bb4a-410b-ab7e-1b7e2d4a99ac,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,3.27,44.42
aaa55c0a-5d05-43b2-bed2-2b8742e3a2ce,aa8b7ab7-bb4a-410b-ab7e-1b7e2d4a99ac,73ba2336-7a3c-47ec-af09-dc36f47b00fc,4.24,93.05
e6f839f5-b157-4893-8dc2-a469b1f5567e,aa8b7ab7-bb4a-410b-ab7e-1b7e2d4a99ac,28e011b1-cf12-42d0-8034-c80656e0c0d5,2.76,112.53
2ce5b832-65b1-4779-ace7-f8ab6afda1cf,aa8b7ab7-bb4a-410b-ab7e-1b7e2d4a99ac,9e62c28d-8fc0-432a-b85d-e57755b7a392,2.74,15.82
b7a0ea22-9efd-4d68-9e09-a626dd4c43d7,cbefdd04-ffd8-4c9d-a8a4-5e2015f10c85,2cc864b2-ffcd-4cd9-96ea-35cc70b7f01e,1.24,34.73
89f1cc2c-c94d-4f5c-8b33-091b858390f4,cbefdd04-ffd8-4c9d-a8a4-5e2015f10c85,ef1edfc3-47b7-4fd4-83d6-8e411458ec16,1.39,35.81
65863ada-5cf9-4b09-b487-8ad89648baf7,cbefdd04-ffd8-4c9d-a8a4-5e2015f10c85,5ac74607-116b-439d-bc3c-14d60fbbf3c9,3.08,41.06
b67e768d-e3a2-4d35-8765-eebc0e21b8b8,cbefdd04-ffd8-4c9d-a8a4-5e2015f10c85,028a6f74-cbb2-4589-8fa2-ca3fba159ad4,2.89,56.2
478f4e89-5e5a-41a9-9b57-809102f7cef5,cbefdd04-ffd8-4c9d-a8a4-5e2015f10c85,9d1653d7-c14d-409f-8b0a-e199ffe4499d,3.73,76.13
ab145c42-dc61-41c2-9f1c-6c9e45fdd701,cbefdd04-ffd8-4c9d-a8a4-5e2015f10c85,87375ac9-631a-474b-b827-a0d25831f6cc,4.76,67.85
7438f06e-ff90-4718-aff8-fdd1da3f8abf,7e3f2a2e-b5b8-46f6-9360-439d507ea13b,6dfa977d-ac40-4b0c-9944-77f5fc5892c4,1.1,47.7
480aec90-060b-4fc9-9a9d-6f337444d84d,7e3f2a2e-b5b8-46f6-9360-439d507ea13b,1a485340-f614-4da7-9953-4cbb2f709dc6,2.47,41.07
8267bbf8-2d78-4db4-b2b4-c99a4e3cdd43,7e3f2a2e-b5b8-46f6-9360-439d507ea13b,93972ebd-a548-446c-a61e-54abc0d9eb7a,3.06,142.62
1c919438-103c-47bc-9377-c184b8394ab3,dcf3761a-00bb-4004-8058-333f603afd73,d6bbbbbd-5bb9-4372-86a3-876b161d74ed,2.6,32.92
352286e1-c1f0-42b6-beb8-1768d3eacb89,dcf3761a-00bb-4004-8058-333f603afd73,0921c244-e74f-43b4-b909-08651f21641e,4.76,37.16
79bbbe12-5d97-4771-8945-61e7e4a434af,dcf3761a-00bb-4004-8058-333f603afd73,5ac74607-116b-439d-bc3c-14d60fbbf3c9,4.43,41.06
587c7696-a50a-42f9-a8be-3f181a7291a5,dcf3761a-00bb-4004-8058-333f603afd73,ffb35857-5a01-4e4d-b7f3-e4dba8ebcf4b,3.43,47.34
d2373966-abab-4607-ae1e-7e5ded64afb2,dcf3761a-00bb-4004-8058-333f603afd73,8b414293-228c-404f-aedb-2bfc01e00016,4.14,70.8
415a0dd7-1b02-4a86-9931-fc86ae8ad7a8,dcf3761a-00bb-4004-8058-333f603afd73,61994682-174b-47e1-a92b-8d56e543416b,4.19,65.45
552f8630-5e98-43b6-821e-60b0056d5847,e328a304-b62b-48d6-a601-924b88268553,16d265ed-77a0-4a24-afb5-719cba043ada,1.42,47.75
9cccf27f-faf5-4aa4-b5fc-138a5f3fa176,e328a304-b62b-48d6-a601-924b88268553,84880841-242e-47ad-b889-243a3d69f06a,4.61,34.26
2cc9724f-9edb-49f3-949b-9dff7f2175af,e328a304-b62b-48d6-a601-924b88268553,1565d3db-fa61-4937-9a95-61ffa16b52f8,3.66,141.88
39ca52d1-8e3a-4047-b770-2ed000cf2dc4,6318a73b-c976-4e7e-88e1-2434ab456548,88dc8654-525d-4e13-a1c5-26c467b71fdf,1.26,53.29
d7cf536a-c180-434b-bac4-b3d071058b04,6318a73b-c976-4e7e-88e1-2434ab456548,84880841-242e-47ad-b889-243a3d69f06a,3.94,34.26
c72c39fe-3ef9-47da-a362-4d564750545e,6318a73b-c976-4e7e-88e1-2434ab456548,1565d3db-fa61-4937-9a95-61ffa16b52f8,4.23,141.88
8c7bdaad-05ce-4bbf-9176-38ae147ecb73,6318a73b-c976-4e7e-88e1-2434ab456548,ab1b7d49-94b3-4a3a-aa89-6ff904cccd84,1.45,75.3
7039b34c-ca3c-42c0-8fea-cacdfae1f888,9cfd9cb2-369e-4e73-8fb9-7ff637625f8f,88dc8654-525d-4e13-a1c5-26c467b71fdf,4.39,53.29
1c4dfedc-9be7-42a1-9ddd-75c6f315e10c,9cfd9cb2-369e-4e73-8fb9-7ff637625f8f,2fc6e23e-4b20-4c24-9330-6bf4084694bd,4.09,37.55
a29bead3-66b3-4f98-b844-bce832a9639a,9cfd9cb2-369e-4e73-8fb9-7ff637625f8f,d9e5f240-1361-45c1-8b4b-b95f01f4c109,3.08,149.05
23f534a5-29da-422a-a3d0-ca94f332bd1f,9cfd9cb2-369e-4e73-8fb9-7ff637625f8f,3cd3d555-a147-44bf-93ea-9a3bff52099e,1.43,95.73
aa6bca60-f836-4108-8ce7-68afbe08acb1,3bacce85-8db9-41a2-949a-1ef5ac9a5ae6,88dc8654-525d-4e13-a1c5-26c467b71fdf,3.4,53.29
de8e42b0-6891-4dcb-ae17-f5d781f4e9ad,3bacce85-8db9-41a2-949a-1ef5ac9a5ae6,84880841-242e-47ad-b889-243a3d69f06a,1.49,34.26
0e0a5028-dfc5-42f5-bddf-151187729510,3bacce85-8db9-41a2-949a-1ef5ac9a5ae6,93972ebd-a548-446c-a61e-54abc0d9eb7a,3.52,142.62
993c4dde-29c0-4b0a-beb2-289fe46fb61b,2244b034-d49a-4166-9ac7-50f255831628,631a1e24-52d6-4900-a14f-f38ab19822d4,2.57,54.85
9a4bc204-34b7-4898-a1f2-4e58cd1ec671,2244b034-d49a-4166-9ac7-50f255831628,0f39696d-33be-4ab3-98ce-dfbfa4d9b7e5,4.65,35.13
8f320c19-b455-4c37-ae18-86c367299bed,2244b034-d49a-4166-9ac7-50f255831628,93972ebd-a548-446c-a61e-54abc0d9eb7a,2.35,142.62
238d97da-1ba6-4bdf-954b-3433cd813151,a2a4054b-1960-424a-8fcb-6aee9eebc4b0,88dc8654-525d-4e13-a1c5-26c467b71fdf,4.4,53.29
c041e560-ff47-4078-9f02-b925e9eb6177,a2a4054b-1960-424a-8fcb-6aee9eebc4b0,1a485340-f614-4da7-9953-4cbb2f709dc6,3.62,41.07
664d4292-1ed7-4859-9bf8-6f173a0e2e52,a2a4054b-1960-424a-8fcb-6aee9eebc4b0,93972ebd-a548-446c-a61e-54abc0d9eb7a,2.16,142.62
4b004c8a-720e-4823-80f5-87757dd0b649,a2a4054b-1960-424a-8fcb-6aee9eebc4b0,f7034ed5-d9d4-433b-982e-4c12f95f649e,4.22,76.52
53b6ec4a-9e8c-4a4a-ae5c-279af31c1ab0,34f2d204-5c94-4cdf-8619-e078a72fc7db,6dfa977d-ac40-4b0c-9944-77f5fc5892c4,4.7,47.7
dd993263-d9a3-4923-977d-2b030cebb1e3,34f2d204-5c94-4cdf-8619-e078a72fc7db,1a485340-f614-4da7-9953-4cbb2f709dc6,1.72,41.07
884b0acf-4f74-4905-96c1-f0de8ef454ec,34f2d204-5c94-4cdf-8619-e078a72fc7db,795061e1-6f7c-4d90-a042-3f0f8849e2dd,2.35,122.8
045c51f2-0505-48c9-a464-8a8e0b6e0b32,ce6414d7-898b-43c9-bedd-b1e54579738d,119171e8-3049-4289-a1e6-20156e6d3e20,4.11,41.62
6c0ac173-cb18-4286-a7bd-e0e01f53957a,ce6414d7-898b-43c9-bedd-b1e54579738d,b99e1dae-48e4-4376-947d-936df1d7d3fd,1.55,25.42
a8097068-ec99-4a01-b423-1cbc60217599,ce6414d7-898b-43c9-bedd-b1e54579738d,028a6f74-cbb2-4589-8fa2-ca3fba159ad4,1.05,56.2
64ac3f07-24f7-40b2-9434-6c4d5fe822c7,8b664691-0d5b-42bd-b209-aade089d039a,798ae4e6-fad9-4806-8971-c892a9483220,4.18,27.32
9e827bd7-c204-4125-83ff-31f64278d059,8b664691-0d5b-42bd-b209-aade089d039a,3a552307-6f65-4c3a-a54d-d271c022e93b,2.19,38.15
70b64947-f73f-4626-8761-1e4ee0a94750,8b664691-0d5b-42bd-b209-aade089d039a,ee4ae226-aca3-4d7c-8291-771300058d27,2.62,39.81
096ce3dd-3df8-4126-a8df-596161366176,8b664691-0d5b-42bd-b209-aade089d039a,4cc80ba9-1884-4b13-8df8-b093b3882660,3.22,59.94
bfd6f923-7844-4487-bc54-2bd16b105f82,8b664691-0d5b-42bd-b209-aade089d039a,6d8943b9-0740-4df5-a7a1-5e1755570fc2,2.95,81.28
da97e3da-fe6e-4a28-9fc8-be25e9dd35e6,8b664691-0d5b-42bd-b209-aade089d039a,3a34d1a4-8f79-4d3b-8d81-bb5fd72a1b3a,4.01,50.08
86fa4ca3-2b9d-4c57-a364-b1856a394270,069fb7ef-711b-4eec-9efe-cb0107709635,ee4ae226-aca3-4d7c-8291-771300058d27,3.61,39.81
a7ce79cd-86bf-4f2d-a43f-8e35d0830655,069fb7ef-711b-4eec-9efe-cb0107709635,a25999f5-62a0-4f6a-9365-8884d42cb059,2.7,28.05
8c6b44d1-553c-4946-98c3-e4be422c29d3,069fb7ef-711b-4eec-9efe-cb0107709635,86cea29e-ba3e-4d48-83e6-50fc57051a44,3.02,59.76
c31dba29-5fbd-4b61-97dc-be8c63bb9af0,431600f8-ad49-4815-b8bb-84423448812d,73697b54-c6e2-44c9-8814-663dd2d9dba7,3.09,85.22
1e9dd6cc-065b-4e9d-a329-0e9548ae6003,431600f8-ad49-4815-b8bb-84423448812d,43feb303-a583-451a-bf7d-b766f4a40b12,3.04,112.1
9e44ccdf-bf91-402f-8871-f915bcf38f5f,431600f8-ad49-4815-b8bb-84423448812d,2858bb15-902c-497e-a053-466c6becf391,1.95,44.12
567b5a8d-8809-4e81-9f56-0985f168bc8a,431600f8-ad49-4815-b8bb-84423448812d,9c21e0d1-367d-46e5-8ddf-c5c2e66c5178,2.91,18.53
3810a95f-af92-41fb-9516-ac91f76af141,431600f8-ad49-4815-b8bb-84423448812d,d74863d0-49fd-4224-a133-7612b158140e,2.11,57.18
b4a2f110-d3e4-447f-84eb-e01700e45343,97f42667-f68f-48a3-bd0f-839a3f5fc50c,73697b54-c6e2-44c9-8814-663dd2d9dba7,3.71,85.22
b5ba0499-e863-4159-a0df-628b6cafe1b5,97f42667-f68f-48a3-bd0f-839a3f5fc50c,5dab8803-0ab8-4447-a6f6-08365aa53ddb,1.28,111.21
926742e5-1462-4aff-bd84-95bcef3a6655,97f42667-f68f-48a3-bd0f-839a3f5fc50c,cabd7ff0-1bed-4ba5-bf93-93b2b0f3cc62,3.86,45.87
0467f14f-ff25-4b09-a485-886052caa12c,97f42667-f68f-48a3-bd0f-839a3f5fc50c,431c6fc2-0f8a-4db6-ae8e-8a20bad8a86f,2.21,17.62
0b152bf3-e938-4096-b83a-e29c110d714d,d0792eb5-274b-46af-bbdb-fec3c977dc43,73697b54-c6e2-44c9-8814-663dd2d9dba7,1.26,85.22
4974d67f-33f3-4815-adc1-fd90d371a2a7,d0792eb5-274b-46af-bbdb-fec3c977dc43,f001e0a4-8020-4880-8626-0a0c1e822852,4.11,104.44
6cf073ba-ceb6-4ea3-87d7-b0254c7ec2e0,d0792eb5-274b-46af-bbdb-fec3c977dc43,cb56deaa-8d41-4adc-8a3f-3bdf869aed1e,1.04,47.21
1746c8df-ef59-4cfb-9c80-1095ef132c1d,d0792eb5-274b-46af-bbdb-fec3c977dc43,32fc637e-f9fe-4fc6-9e2a-675ee8c4feee,2.9,18.76
14432c2c-87e4-42b8-abcf-f2104cba91c0,2b37cdcb-11bf-4b6f-bee6-92785c70e849,6ceef2d2-1469-48a0-9d65-3453b2d6099a,1.68,41.76
8a1afc22-5d5e-4f16-8390-eb57618454fd,2b37cdcb-11bf-4b6f-bee6-92785c70e849,cd421415-e774-4ace-b0dc-d63a85efee9b,4.22,38.49
4993567f-493b-4b3b-99ff-163fa46847db,2b37cdcb-11bf-4b6f-bee6-92785c70e849,fbcb63ab-7591-4598-83a2-72cc2ef2c603,3.21,36.27
ca30761d-1298-4730-a395-39840057767b,2b37cdcb-11bf-4b6f-bee6-92785c70e849,2948b4d3-301f-481d-8a28-8fbc91814afa,2.04,44.21
6ac7d38b-e4e3-48d9-b971-ae88abb387c9,cd97173d-624e-46f3-a9ed-37cec7af225c,6ceef2d2-1469-48a0-9d65-3453b2d6099a,1.73,41.76
5b346c04-a794-4c9a-9f56-772a7d369434,cd97173d-624e-46f3-a9ed-37cec7af225c,aae46e83-5eca-4bae-83be-d1af00c5cdc0,2.1,37.81
6e38d509-e722-4f4c-8662-6034ccd13bba,cd97173d-624e-46f3-a9ed-37cec7af225c,e7185a39-0261-4ed3-8614-036ab8432fa2,2.22,27.72
e63b2e61-4151-40d1-ade0-f74a25fd0956,cd97173d-624e-46f3-a9ed-37cec7af225c,4ac755cc-3384-4c38-89bd-810d4afee67e,4.08,60.84
3ef647a4-361a-4dbe-82c4-4bb9c1b9ee86,580b4b92-cea1-452b-89d2-1c178d642d55,f5ecb502-edeb-4f3d-9b76-0d53f2ba0bcf,3.71,36.94
dc2bcbe7-73ba-469b-a1ea-d38ff80116c8,580b4b92-cea1-452b-89d2-1c178d642d55,cd421415-e774-4ace-b0dc-d63a85efee9b,3.06,38.49
a66c16c3-fe68-4784-89b5-7b615a5775f4,580b4b92-cea1-452b-89d2-1c178d642d55,fbcb63ab-7591-4598-83a2-72cc2ef2c603,3.79,36.27
32bb8b3b-21fd-43d0-b286-dbb32cef85d4,580b4b92-cea1-452b-89d2-1c178d642d55,c2e712d4-fa5d-4331-96a6-e1b4233c081b,1.03,58.11
43bfb01f-2f25-4748-b149-6a3eb923e5cc,13e4f83d-a176-47fd-bbbe-3f9cef1eaef4,6ceef2d2-1469-48a0-9d65-3453b2d6099a,3.7,41.76
2007f5d3-8029-40a1-ae16-f364970d8c3a,13e4f83d-a176-47fd-bbbe-3f9cef1eaef4,cd421415-e774-4ace-b0dc-d63a85efee9b,1.7,38.49
20120b4e-f908-4ea4-843f-5e418b3593c5,13e4f83d-a176-47fd-bbbe-3f9cef1eaef4,ca810efa-f2ec-4c94-85c8-746258ad8064,3.05,28.57
4ec5941e-6f59-44f4-810c-8692ebc7a8c4,41a81e05-c062-4ba0-bb73-4ca73fa262fa,6ceef2d2-1469-48a0-9d65-3453b2d6099a,2.06,41.76
29cc2735-2b42-4d65-b44e-c17885afd424,41a81e05-c062-4ba0-bb73-4ca73fa262fa,cd421415-e774-4ace-b0dc-d63a85efee9b,1.87,38.49
9aa0c67b-42d3-4960-ae5a-57e607b09d01,41a81e05-c062-4ba0-bb73-4ca73fa262fa,e9fb161f-634a-44fb-9050-efc22a610c33,4.3,36.77
773b2df4-1001-4d10-a8f1-89429080c364,41a81e05-c062-4ba0-bb73-4ca73fa262fa,c2e712d4-fa5d-4331-96a6-e1b4233c081b,4.39,58.11
19c07eb5-ba86-4ff8-9bd1-f9f3579c8eb3,3cf8173d-5e5b-4ea5-9351-8967b25222c1,6ceef2d2-1469-48a0-9d65-3453b2d6099a,2.97,41.76
8f462cae-8243-4842-b438-fe89fb405735,3cf8173d-5e5b-4ea5-9351-8967b25222c1,cd421415-e774-4ace-b0dc-d63a85efee9b,2.64,38.49
fa899308-c5ed-404d-9aa0-0cb66fb3da6b,3cf8173d-5e5b-4ea5-9351-8967b25222c1,2cc864b2-ffcd-4cd9-96ea-35cc70b7f01e,1.62,34.73
abd177a6-3266-4232-b274-85ad6e96f46c,3cf8173d-5e5b-4ea5-9351-8967b25222c1,9c684ad3-ee07-4119-a505-2110e78a5f34,2.5,27.35
d34515a4-8553-45a2-a97a-3ee18bd3b2bd,9826c83a-34fa-41ed-80d0-122c2ee31021,48c05eff-6a2c-4517-9f87-23a6d289b906,1.44,33.88
272cfe89-ba79-4312-8948-96e708bcc77c,9826c83a-34fa-41ed-80d0-122c2ee31021,ff6ed914-1af0-4743-a219-3c47dd0455f8,3.98,47.73
70e76a13-6d9a-43a3-addc-1d333237f137,9826c83a-34fa-41ed-80d0-122c2ee31021,36ac1cb7-c55e-46e9-bdbf-67db44692a6b,4.79,47.76
6d3641bd-18ad-4eec-8a84-7af6613758ca,9826c83a-34fa-41ed-80d0-122c2ee31021,9c21e0d1-367d-46e5-8ddf-c5c2e66c5178,1.24,18.53
2b3e6b2e-79c9-4629-8305-7ebe24a823d2,ef5ad98f-4d06-40ab-ae8b-1a9670b7a129,6e1f18a9-7abb-46a0-81bd-8f86711777f3,1.5,34.65
