interaction_id,customer_id,listing_id,interaction_type,interaction_weight,created_at
4364f946-c766-43bc-848c-e4ac2f415859,2553a9ec-9e91-4594-92cb-e95a45580b2c,36ac1cb7-c55e-46e9-bdbf-67db44692a6b,PURCHASE,10.0,2026-09-05T17:52:01.499306
08f2e68b-0a12-4c7c-9e8c-a57e0a55c67e,2553a9ec-9e91-4594-92cb-e95a45580b2c,6d906107-a0e5-47f2-8799-d65930e76c89,PURCHASE,10.0,2026-09-05T17:52:01.499306
c42a3250-8533-4075-a8e8-550ef1fe2f01,6a46c140-d217-4b21-a864-dcc86a03328e,474c4715-f104-4b6d-98d6-3853bd790063,PURCHASE,10.0,2026-08-11T16:52:01.499306
dfa3222a-44bb-4996-bbf5-d3ef9f1d3bc1,6a46c140-d217-4b21-a864-dcc86a03328e,474c4715-f104-4b6d-98d6-3853bd790063,ADD_TO_CART,5.0,2026-08-11T16:52:01.499306
5cb4e5d7-e124-48dd-9240-301b8f5753ee,6a46c140-d217-4b21-a864-dcc86a03328e,25f04353-3717-43fc-8cda-10082eb64989,PURCHASE,10.0,2026-08-11T16:52:01.499306
48a7e9ee-e8a8-4e5b-bc06-4a3514f4b10e,6a46c140-d217-4b21-a864-dcc86a03328e,25f04353-3717-43fc-8cda-10082eb64989,ADD_TO_CART,5.0,2026-08-11T16:52:01.499306
d43b7378-383f-4825-9caf-a86128055de7,6a46c140-d217-4b21-a864-dcc86a03328e,1c84fa0c-e043-4a3d-8fe9-cd3d34c99d78,PURCHASE,10.0,2026-08-11T16:52:01.499306
fdc4b62d-8d62-4a7d-9f20-8d0169c82e6f,6a46c140-d217-4b21-a864-dcc86a03328e,6cdd3db3-dda7-490b-a0bf-c17e5da99590,PURCHASE,10.0,2026-08-11T16:52:01.499306
691fa36b-a810-4930-8c33-7809507f06c1,6a46c140-d217-4b21-a864-dcc86a03328e,6cdd3db3-dda7-490b-a0bf-c17e5da99590,ADD_TO_CART,5.0,2026-08-11T16:52:01.499306
2014cbca-58cd-4db8-acdf-03c4b6afda16,6a46c140-d217-4b21-a864-dcc86a03328e,bf9e355c-e1c9-428e-906d-8e9a455ce885,PURCHASE,10.0,2026-08-30T16:52:01.499306
404c17bb-7230-4e59-9681-e129e9629ed8,6a46c140-d217-4b21-a864-dcc86a03328e,bf9e355c-e1c9-428e-906d-8e9a455ce885,ADD_TO_CART,5.0,2026-08-30T16:52:01.499306
39b1d27c-9ac5-4345-bb7c-610641a36d2c,6a46c140-d217-4b21-a864-dcc86a03328e,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,PURCHASE,10.0,2026-08-30T16:52:01.499306
5653b334-83b9-480d-ac0f-de6f301c05c4,6a46c140-d217-4b21-a864-dcc86a03328e,fbcb63ab-7591-4598-83a2-72cc2ef2c603,PURCHASE,10.0,2026-08-30T16:52:01.499306
ef746a77-069f-462e-8995-ee39d767db26,6a46c140-d217-4b21-a864-dcc86a03328e,fbcb63ab-7591-4598-83a2-72cc2ef2c603,ADD_TO_CART,5.0,2026-08-30T16:52:01.499306
cf5b543c-3e76-4dae-b7bd-ee9e4fecee0a,6a46c140-d217-4b21-a864-dcc86a03328e,ba87582f-c244-431b-a4bd-e5bbdf0cf954,PURCHASE,10.0,2026-08-30T16:52:01.499306
b7e9f54b-fadb-4258-905e-ec59c398b74c,6a46c140-d217-4b21-a864-dcc86a03328e,ba87582f-c244-431b-a4bd-e5bbdf0cf954,ADD_TO_CART,5.0,2026-08-30T16:52:01.499306
1573923d-afc0-4566-85dd-0c46642c82fe,6a46c140-d217-4b21-a864-dcc86a03328e,474c4715-f104-4b6d-98d6-3853bd790063,PURCHASE,10.0,2026-08-26T13:52:01.499306
5578779b-8a4e-4a7a-8dc7-edae8ff95cad,6a46c140-d217-4b21-a864-dcc86a03328e,474c4715-f104-4b6d-98d6-3853bd790063,ADD_TO_CART,5.0,2026-08-26T13:52:01.499306
3cebd898-f566-4bb9-919f-86e4d068f3e4,6a46c140-d217-4b21-a864-dcc86a03328e,037383ef-6b0c-4d21-91c9-e5c324305667,PURCHASE,10.0,2026-08-26T13:52:01.499306
b305eefc-5157-42e5-9c8e-d07c31b7e605,6a46c140-d217-4b21-a864-dcc86a03328e,037383ef-6b0c-4d21-91c9-e5c324305667,ADD_TO_CART,5.0,2026-08-26T13:52:01.499306
251b0028-6d19-4520-a02f-4b9108263d2f,6a46c140-d217-4b21-a864-dcc86a03328e,1fb51520-9238-438a-b8e4-17a7803354a7,PURCHASE,10.0,2026-08-26T13:52:01.499306
e6d80a15-56ac-4b8a-8541-93057f7c7636,6a46c140-d217-4b21-a864-dcc86a03328e,300c236a-5cf1-4646-b74a-bd449ed18374,PURCHASE,10.0,2026-08-26T13:52:01.499306
379e1712-c121-4585-b42a-0e164f299a07,6a46c140-d217-4b21-a864-dcc86a03328e,300c236a-5cf1-4646-b74a-bd449ed18374,ADD_TO_CART,5.0,2026-08-26T13:52:01.499306
32fd2800-6294-4e2b-b01c-14269dd5a72c,6a46c140-d217-4b21-a864-dcc86a03328e,474c4715-f104-4b6d-98d6-3853bd790063,PURCHASE,10.0,2026-09-06T14:52:01.499306
37876751-34a0-4ff3-ab62-ef1c6a3ed0f8,6a46c140-d217-4b21-a864-dcc86a03328e,474c4715-f104-4b6d-98d6-3853bd790063,ADD_TO_CART,5.0,2026-09-06T14:52:01.499306
38140fc7-175a-42a5-aa4b-4b97fb6221d9,6a46c140-d217-4b21-a864-dcc86a03328e,d2ee5f06-0a65-4618-96e6-c27bc21be525,PURCHASE,10.0,2026-09-06T14:52:01.499306
8a485334-48f7-45fe-93c1-406b5fad557e,6a46c140-d217-4b21-a864-dcc86a03328e,d2ee5f06-0a65-4618-96e6-c27bc21be525,ADD_TO_CART,5.0,2026-09-06T14:52:01.499306
1a967f93-d2d3-4e30-8774-11d994a9ce01,6a46c140-d217-4b21-a864-dcc86a03328e,dcc92c40-ca3b-40c8-9cbf-72290ee7e3a0,PURCHASE,10.0,2026-09-06T14:52:01.499306
4184ec47-3655-4bfe-ac0c-35a6a3f19ccd,6a46c140-d217-4b21-a864-dcc86a03328e,dcc92c40-ca3b-40c8-9cbf-72290ee7e3a0,ADD_TO_CART,5.0,2026-09-06T14:52:01.499306
59c8a248-dee8-4cd8-8b52-40d8ad4ad49a,6a46c140-d217-4b21-a864-dcc86a03328e,c6914581-923c-445a-9f9c-eaf0ec5a2c33,PURCHASE,10.0,2026-09-06T14:52:01.499306
bba179d4-9c2b-4509-a2ac-f1defae89097,2631bbc2-340f-4a9a-a752-4cec04e400d2,acea3378-4bf7-4d40-8a6e-bab5fadc2196,PURCHASE,10.0,2026-08-10T20:52:01.499306
41fff764-fb48-4e53-99fe-a579597a73a7,2631bbc2-340f-4a9a-a752-4cec04e400d2,acea3378-4bf7-4d40-8a6e-bab5fadc2196,ADD_TO_CART,5.0,2026-08-10T20:52:01.499306
eec87e72-25ab-4b37-8cd0-554e17ae846a,2631bbc2-340f-4a9a-a752-4cec04e400d2,c2baad76-3877-4321-9e02-47d4f8e4cc46,PURCHASE,10.0,2026-08-10T20:52:01.499306
50d3ed6d-46a2-4f78-a334-02ba844d0480,2631bbc2-340f-4a9a-a752-4cec04e400d2,d848e305-da92-42ae-a09b-220a4628adde,PURCHASE,10.0,2026-08-10T20:52:01.499306
9c85c3c1-c7c6-4f56-8268-968189a8106d,2631bbc2-340f-4a9a-a752-4cec04e400d2,acea3378-4bf7-4d40-8a6e-bab5fadc2196,PURCHASE,10.0,2026-08-22T16:52:01.499306
7c2aaed5-eb1e-44f1-891a-3ecb5c57ca97,2631bbc2-340f-4a9a-a752-4cec04e400d2,c2baad76-3877-4321-9e02-47d4f8e4cc46,PURCHASE,10.0,2026-08-22T16:52:01.499306
676b3b6d-083d-4d2d-835d-99b3076a29c9,2631bbc2-340f-4a9a-a752-4cec04e400d2,c2baad76-3877-4321-9e02-47d4f8e4cc46,ADD_TO_CART,5.0,2026-08-22T16:52:01.499306
53c87e60-6439-41c7-95a7-0133888e348a,2631bbc2-340f-4a9a-a752-4cec04e400d2,ce228021-e222-4cb4-afed-b4079dd03dde,PURCHASE,10.0,2026-08-22T16:52:01.499306
87415bc6-fe46-40a6-943b-236bf53c2b13,2631bbc2-340f-4a9a-a752-4cec04e400d2,acea3378-4bf7-4d40-8a6e-bab5fadc2196,PURCHASE,10.0,2026-08-30T18:52:01.499306
21ee42d6-4cfd-4999-8ddb-1f1e9a919fe4,2631bbc2-340f-4a9a-a752-4cec04e400d2,c2baad76-3877-4321-9e02-47d4f8e4cc46,PURCHASE,10.0,2026-08-30T18:52:01.499306
709a5a53-6bad-4225-b4ed-51381ccba55b,2631bbc2-340f-4a9a-a752-4cec04e400d2,dcc92c40-ca3b-40c8-9cbf-72290ee7e3a0,PURCHASE,10.0,2026-08-30T18:52:01.499306
63b311a6-62d6-4c7e-92e3-4f3728bc7b7b,2631bbc2-340f-4a9a-a752-4cec04e400d2,9e62c28d-8fc0-432a-b85d-e57755b7a392,PURCHASE,10.0,2026-08-30T18:52:01.499306
b397c710-a851-4f0e-a535-73ed53748879,2631bbc2-340f-4a9a-a752-4cec04e400d2,3a4326ef-cf5f-4283-abaa-a5ee739e5cd3,PURCHASE,10.0,2026-08-30T18:52:01.499306
3b6c7b1d-e463-46d2-8212-1c58bcd1f7b7,2631bbc2-340f-4a9a-a752-4cec04e400d2,acea3378-4bf7-4d40-8a6e-bab5fadc2196,PURCHASE,10.0,2026-09-05T16:52:01.499306
9e3e7b4a-9013-447f-9c6f-15ee7e04894c,2631bbc2-340f-4a9a-a752-4cec04e400d2,c2baad76-3877-4321-9e02-47d4f8e4cc46,PURCHASE,10.0,2026-09-05T16:52:01.499306
05e8c129-b942-4e95-b7f6-02ea6f2fee36,2631bbc2-340f-4a9a-a752-4cec04e400d2,c2baad76-3877-4321-9e02-47d4f8e4cc46,ADD_TO_CART,5.0,2026-09-05T16:52:01.499306
5960f4b6-a543-49a3-805c-94259cc0bc7c,2631bbc2-340f-4a9a-a752-4cec04e400d2,334f6d5d-6c87-46e3-b054-4261bb3ac1e2,PURCHASE,10.0,2026-09-05T16:52:01.499306
ec73dcaf-7e8a-4491-b603-19b19936736f,c3df3a50-2251-45a6-883f-032b8033f52e,fd8c9d08-eb21-41d5-9636-2248c81282bf,PURCHASE,10.0,2026-07-31T16:52:01.499306
4b9feccd-bb9e-4d3f-82c8-cb1a53c80836,c3df3a50-2251-45a6-883f-032b8033f52e,40dc9d92-f58c-4d7d-9147-c68c24af66b3,PURCHASE,10.0,2026-07-31T16:52:01.499306
c1542868-33fe-4649-bc8c-6a880f717536,c3df3a50-2251-45a6-883f-032b8033f52e,1fb51520-9238-438a-b8e4-17a7803354a7,PURCHASE,10.0,2026-07-31T16:52:01.499306
d9332b56-5db7-48fc-8314-c7e70b5f32fb,c3df3a50-2251-45a6-883f-032b8033f52e,c6914581-923c-445a-9f9c-eaf0ec5a2c33,PURCHASE,10.0,2026-07-31T16:52:01.499306
0c0b7be3-0f84-45b2-8e3a-9873308fa5fb,c3df3a50-2251-45a6-883f-032b8033f52e,c6914581-923c-445a-9f9c-eaf0ec5a2c33,ADD_TO_CART,5.0,2026-07-31T16:52:01.499306
3c952655-ab87-4fa5-b021-0c0048c038a8,c3df3a50-2251-45a6-883f-032b8033f52e,0c46d491-ceb2-4f60-94c0-c9ee7e6802a3,PURCHASE,10.0,2026-08-02T18:52:01.499306
64164192-611d-4f7b-8dab-065bca784071,c3df3a50-2251-45a6-883f-032b8033f52e,40dc9d92-f58c-4d7d-9147-c68c24af66b3,PURCHASE,10.0,2026-08-02T18:52:01.499306
65bf60eb-ef05-4072-ae20-761fbb94b741,c3df3a50-2251-45a6-883f-032b8033f52e,26aee757-06a2-4ead-ab16-d1e71fd68f1b,PURCHASE,10.0,2026-08-02T18:52:01.499306
0cd2a0be-11a8-489b-b90f-fb325272f25b,c3df3a50-2251-45a6-883f-032b8033f52e,26aee757-06a2-4ead-ab16-d1e71fd68f1b,ADD_TO_CART,5.0,2026-08-02T18:52:01.499306
d7dc63d7-c491-4829-9f51-2d087e39eba5,c3df3a50-2251-45a6-883f-032b8033f52e,300c236a-5cf1-4646-b74a-bd449ed18374,PURCHASE,10.0,2026-08-02T18:52:01.499306
ccaca517-c65d-4402-b2d1-00bc318657da,c3df3a50-2251-45a6-883f-032b8033f52e,01cc7f23-cad4-4c40-a54b-fae6740f8e23,PURCHASE,10.0,2026-08-14T17:52:01.499306
1ebffe6b-5ac4-45a8-9c4d-4bd40aa552e4,c3df3a50-2251-45a6-883f-032b8033f52e,40dc9d92-f58c-4d7d-9147-c68c24af66b3,PURCHASE,10.0,2026-08-14T17:52:01.499306
26c7ed6f-b0ca-46cf-b4bf-ee219355da6a,c3df3a50-2251-45a6-883f-032b8033f52e,40dc9d92-f58c-4d7d-9147-c68c24af66b3,ADD_TO_CART,5.0,2026-08-14T17:52:01.499306
cc8dc5bf-dcd2-4a9c-9f6e-aae1814ce076,c3df3a50-2251-45a6-883f-032b8033f52e,af0f56de-c9ad-4e77-9616-63f500df272d,PURCHASE,10.0,2026-08-14T17:52:01.499306
a6bd4b99-aa98-49eb-a672-508aa15defba,c3df3a50-2251-45a6-883f-032b8033f52e,32fc637e-f9fe-4fc6-9e2a-675ee8c4feee,PURCHASE,10.0,2026-08-14T17:52:01.499306
146645fa-1343-4dd2-a89f-e7d92d0a63fa,c3df3a50-2251-45a6-883f-032b8033f52e,e83f625e-4033-46b8-b595-e7f5d55bab20,PURCHASE,10.0,2026-08-14T17:52:01.499306
0075db07-9137-4187-b91e-9c706220f5c7,c3df3a50-2251-45a6-883f-032b8033f52e,3917a229-00ce-4f07-ab63-a7dfc2cd82df,PURCHASE,10.0,2026-08-15T15:52:01.499306
1f40fa1d-48cd-45b4-bf01-f167cfc53258,c3df3a50-2251-45a6-883f-032b8033f52e,3917a229-00ce-4f07-ab63-a7dfc2cd82df,ADD_TO_CART,5.0,2026-08-15T15:52:01.499306
30db451e-547d-48a5-b3ea-4349db128bee,c3df3a50-2251-45a6-883f-032b8033f52e,8925d13b-14fa-4779-863a-25811e076e6a,PURCHASE,10.0,2026-08-15T15:52:01.499306
486ae5ae-4547-4b26-b1dd-d9287714b886,c3df3a50-2251-45a6-883f-032b8033f52e,631a1e24-52d6-4900-a14f-f38ab19822d4,PURCHASE,10.0,2026-08-15T15:52:01.499306
49386cee-6679-46ac-85d6-ee0f23dab5c5,c3df3a50-2251-45a6-883f-032b8033f52e,3917a229-00ce-4f07-ab63-a7dfc2cd82df,PURCHASE,10.0,2026-08-26T12:52:01.499306
4b329c34-6efb-46f9-a40b-1269ba735101,c3df3a50-2251-45a6-883f-032b8033f52e,3917a229-00ce-4f07-ab63-a7dfc2cd82df,ADD_TO_CART,5.0,2026-08-26T12:52:01.499306
56cec831-68d8-4138-a91f-35af88b1dead,c3df3a50-2251-45a6-883f-032b8033f52e,15e9cdb5-ab3a-4a67-b1e4-e8a4e2469815,PURCHASE,10.0,2026-08-26T12:52:01.499306
7862d086-3979-4f2a-ad7e-0b5838a10f21,c3df3a50-2251-45a6-883f-032b8033f52e,15e9cdb5-ab3a-4a67-b1e4-e8a4e2469815,ADD_TO_CART,5.0,2026-08-26T12:52:01.499306
2f1783ce-9595-4c84-8e09-b4bc74de0dba,c3df3a50-2251-45a6-883f-032b8033f52e,02c672a6-e5ef-4c2f-be80-d74b4bdda901,PURCHASE,10.0,2026-08-26T12:52:01.499306
71092dd1-c0ee-4c71-b6fc-feba69d4a9e8,c3df3a50-2251-45a6-883f-032b8033f52e,e83f625e-4033-46b8-b595-e7f5d55bab20,PURCHASE,10.0,2026-08-26T12:52:01.499306
715acc71-9ca4-437f-b7b6-45b36775a83a,c3df3a50-2251-45a6-883f-032b8033f52e,30a35155-a204-4dc4-b803-c1c6e3f4b4f6,PURCHASE,10.0,2026-09-03T21:52:01.501310
005ef477-e034-421a-a881-5268e84bae3f,c3df3a50-2251-45a6-883f-032b8033f52e,30a35155-a204-4dc4-b803-c1c6e3f4b4f6,ADD_TO_CART,5.0,2026-09-03T21:52:01.501310
387fbc27-ad0e-4179-9c4b-30b4e521dab6,c3df3a50-2251-45a6-883f-032b8033f52e,5dedc130-d37a-4fce-8a23-c2c6186c790f,PURCHASE,10.0,2026-09-03T21:52:01.501310
68f72c9e-25d2-441a-a1cd-48caa6371892,c3df3a50-2251-45a6-883f-032b8033f52e,5dedc130-d37a-4fce-8a23-c2c6186c790f,ADD_TO_CART,5.0,2026-09-03T21:52:01.501310
df0811ac-aef8-4545-a42d-926b888f06bc,c3df3a50-2251-45a6-883f-032b8033f52e,cb56deaa-8d41-4adc-8a3f-3bdf869aed1e,PURCHASE,10.0,2026-09-03T21:52:01.501310
19e2cc7c-2662-420b-a882-4890afe31d5a,c3df3a50-2251-45a6-883f-032b8033f52e,cb56deaa-8d41-4adc-8a3f-3bdf869aed1e,ADD_TO_CART,5.0,2026-09-03T21:52:01.501310
07c42eea-6eae-493f-8538-25d3ce79d870,c3df3a50-2251-45a6-883f-032b8033f52e,749c4ddf-974f-4931-a100-4225142185fc,PURCHASE,10.0,2026-09-03T21:52:01.501310
797f514c-c46c-4325-bbbb-ee97f23ce61f,c3df3a50-2251-45a6-883f-032b8033f52e,4db9e4de-ce3d-41d7-bdf4-3931e7243df5,PURCHASE,10.0,2026-09-03T21:52:01.501310
af451b5f-625e-4587-beb2-fce89e421db0,c3df3a50-2251-45a6-883f-032b8033f52e,4db9e4de-ce3d-41d7-bdf4-3931e7243df5,ADD_TO_CART,5.0,2026-09-03T21:52:01.501310
55e92978-ee86-44ae-bf1b-ee20894b8c3f,3fe7f558-21bf-4ff6-8746-47c0323cafb0,f7bc89a4-3acf-4f49-af2d-c878fc6e6f45,PURCHASE,10.0,2026-08-17T18:52:01.501310
5e37c47b-2194-4c8c-b739-29c13a6fa34b,3fe7f558-21bf-4ff6-8746-47c0323cafb0,6d17c338-b0f2-4dbf-b830-b69f9ee86bc7,PURCHASE,10.0,2026-08-17T18:52:01.501310
1eb2589a-2f4e-4369-ae75-114d9f6ca7de,3fe7f558-21bf-4ff6-8746-47c0323cafb0,6d17c338-b0f2-4dbf-b830-b69f9ee86bc7,ADD_TO_CART,5.0,2026-08-17T18:52:01.501310
363ed29b-b7d3-43c2-8c8f-cbab60f27658,3fe7f558-21bf-4ff6-8746-47c0323cafb0,15e9cdb5-ab3a-4a67-b1e4-e8a4e2469815,PURCHASE,10.0,2026-08-17T18:52:01.501310
86cd2287-95b9-42dd-b95a-7d898f736c59,3fe7f558-21bf-4ff6-8746-47c0323cafb0,15e9cdb5-ab3a-4a67-b1e4-e8a4e2469815,ADD_TO_CART,5.0,2026-08-17T18:52:01.501310
100c2f85-dc10-4eab-95c3-5dca24072e00,3fe7f558-21bf-4ff6-8746-47c0323cafb0,97d5ca4f-3b66-4ca0-8ad0-5e170c9e8af1,PURCHASE,10.0,2026-08-17T18:52:01.501310
e82b34a2-0949-4dc7-930b-bb39213c29f0,3fe7f558-21bf-4ff6-8746-47c0323cafb0,97d5ca4f-3b66-4ca0-8ad0-5e170c9e8af1,ADD_TO_CART,5.0,2026-08-17T18:52:01.501310
77316efb-25ff-4e3a-9f5d-37e01bd71c58,3fe7f558-21bf-4ff6-8746-47c0323cafb0,1bb87e6c-1ef0-4ba0-9166-0a2eb7a7df7e,PURCHASE,10.0,2026-08-15T12:52:01.503318
46e08890-7f83-4a5c-b391-0ac000bb4f7a,3fe7f558-21bf-4ff6-8746-47c0323cafb0,c2baad76-3877-4321-9e02-47d4f8e4cc46,PURCHASE,10.0,2026-08-15T12:52:01.503318
710ba6ba-5497-44a5-a0c2-488cd56c7a10,3fe7f558-21bf-4ff6-8746-47c0323cafb0,c1825c45-0d7b-4a7a-8dcb-9551977f9a86,PURCHASE,10.0,2026-08-15T12:52:01.503318
c4549c15-9668-47d7-83a2-10fcc1cdd3e6,3fe7f558-21bf-4ff6-8746-47c0323cafb0,c550a097-fe9a-4708-a8de-917d87890596,PURCHASE,10.0,2026-08-15T12:52:01.503318
02c5848c-8600-4123-8546-f08302511cfe,3fe7f558-21bf-4ff6-8746-47c0323cafb0,019151cf-91d6-487b-a2fe-afcd1bc9cd70,PURCHASE,10.0,2026-08-15T12:52:01.503318
66672ab0-b739-4be2-889b-9cd3a59d4186,3fe7f558-21bf-4ff6-8746-47c0323cafb0,019151cf-91d6-487b-a2fe-afcd1bc9cd70,ADD_TO_CART,5.0,2026-08-15T12:52:01.503318
04f0a1d6-0f25-480c-a87c-ee7e413273d8,3fe7f558-21bf-4ff6-8746-47c0323cafb0,acea3378-4bf7-4d40-8a6e-bab5fadc2196,PURCHASE,10.0,2026-08-17T12:52:01.503318
5757fbc0-33ac-41b7-9732-89f510161b50,3fe7f558-21bf-4ff6-8746-47c0323cafb0,aafb59e7-4643-44a7-be97-2be664e18e79,PURCHASE,10.0,2026-08-17T12:52:01.503318
c91b2a82-3339-4b94-9b67-6cb03ebfe6b1,3fe7f558-21bf-4ff6-8746-47c0323cafb0,c1825c45-0d7b-4a7a-8dcb-9551977f9a86,PURCHASE,10.0,2026-08-17T12:52:01.503318
a81448c0-c17d-4834-b022-7ffe94cf24a4,3fe7f558-21bf-4ff6-8746-47c0323cafb0,c550a097-fe9a-4708-a8de-917d87890596,PURCHASE,10.0,2026-08-17T12:52:01.503318
2e28b7cb-173f-4e26-ac52-b372c5fda007,3fe7f558-21bf-4ff6-8746-47c0323cafb0,32fc637e-f9fe-4fc6-9e2a-675ee8c4feee,PURCHASE,10.0,2026-08-17T12:52:01.503318
9d561478-0c88-4ecc-bae8-a0a1d956f4c8,3fe7f558-21bf-4ff6-8746-47c0323cafb0,1bb87e6c-1ef0-4ba0-9166-0a2eb7a7df7e,PURCHASE,10.0,2026-08-27T12:52:01.503318
14252170-518d-4d3d-a4a2-61dcbcdea0ac,3fe7f558-21bf-4ff6-8746-47c0323cafb0,deb77a6a-d2ec-4d3c-8fc3-f9c307c2c6ff,PURCHASE,10.0,2026-08-27T12:52:01.503318
e11d2273-598c-4d61-8612-086db412e73b,3fe7f558-21bf-4ff6-8746-47c0323cafb0,0f8e2979-fd0e-4891-afd3-3b4a418d17c1,PURCHASE,10.0,2026-08-27T12:52:01.503318
96ba5982-543e-4665-9d5e-2712acfc268f,3fe7f558-21bf-4ff6-8746-47c0323cafb0,83ca398d-72d2-4e50-b32e-53acfaf9f224,PURCHASE,10.0,2026-08-27T12:52:01.503318
5414a749-e525-42cd-a076-86f8d38c8356,3fe7f558-21bf-4ff6-8746-47c0323cafb0,83ca398d-72d2-4e50-b32e-53acfaf9f224,ADD_TO_CART,5.0,2026-08-27T12:52:01.503318
fd03cfdf-54d2-4782-a9b8-17e00af6b8c2,3fe7f558-21bf-4ff6-8746-47c0323cafb0,1bb87e6c-1ef0-4ba0-9166-0a2eb7a7df7e,PURCHASE,10.0,2026-09-03T14:52:01.503318
9f6672b1-d022-40ba-a520-b89262309f42,3fe7f558-21bf-4ff6-8746-47c0323cafb0,1bb87e6c-1ef0-4ba0-9166-0a2eb7a7df7e,ADD_TO_CART,5.0,2026-09-03T14:52:01.503318
2b33486c-e4d8-4cf1-9601-569a6364ac5d,3fe7f558-21bf-4ff6-8746-47c0323cafb0,aafb59e7-4643-44a7-be97-2be664e18e79,PURCHASE,10.0,2026-09-03T14:52:01.503318
66b28f35-a3b2-4b30-ac2f-b01f09786d1d,3fe7f558-21bf-4ff6-8746-47c0323cafb0,c1825c45-0d7b-4a7a-8dcb-9551977f9a86,PURCHASE,10.0,2026-09-03T14:52:01.503318
50b7755e-4c53-433c-96dd-b40c7d623a9f,3fe7f558-21bf-4ff6-8746-47c0323cafb0,c550a097-fe9a-4708-a8de-917d87890596,PURCHASE,10.0,2026-09-03T14:52:01.503318
30d96d8c-7bf3-4042-b25f-ba3800b0fbb4,3fe7f558-21bf-4ff6-8746-47c0323cafb0,c550a097-fe9a-4708-a8de-917d87890596,ADD_TO_CART,5.0,2026-09-03T14:52:01.503318
8a9ea6cb-73f4-494f-b813-3e7990453785,3fe7f558-21bf-4ff6-8746-47c0323cafb0,9343e411-1342-4af6-b84c-49ab26ee23f0,PURCHASE,10.0,2026-09-03T14:52:01.503318
58985edf-9f52-42f4-933b-84ae919c6ae9,3fe7f558-21bf-4ff6-8746-47c0323cafb0,1bb87e6c-1ef0-4ba0-9166-0a2eb7a7df7e,PURCHASE,10.0,2026-09-02T20:52:01.503318
b41de193-1438-4c53-aea8-c8875fc48ce2,3fe7f558-21bf-4ff6-8746-47c0323cafb0,3a552307-6f65-4c3a-a54d-d271c022e93b,PURCHASE,10.0,2026-09-02T20:52:01.503318
5871b501-94f6-49cf-98e6-1231290cfde5,3fe7f558-21bf-4ff6-8746-47c0323cafb0,c1825c45-0d7b-4a7a-8dcb-9551977f9a86,PURCHASE,10.0,2026-09-02T20:52:01.503318
4d968812-c530-48a0-a8ca-9c31708d22c8,3fe7f558-21bf-4ff6-8746-47c0323cafb0,5dab8803-0ab8-4447-a6f6-08365aa53ddb,PURCHASE,10.0,2026-09-02T20:52:01.503318
08ed411b-547d-49f4-9670-6cb9ba866268,3fe7f558-21bf-4ff6-8746-47c0323cafb0,d7fe6fa6-3558-4d24-830f-7b3e26266011,PURCHASE,10.0,2026-09-02T20:52:01.503318
760fdf98-c62b-4459-bd11-1ee5a1bf8d1e,3fe7f558-21bf-4ff6-8746-47c0323cafb0,d7fe6fa6-3558-4d24-830f-7b3e26266011,ADD_TO_CART,5.0,2026-09-02T20:52:01.503318
8e071275-8c49-4311-8c7c-c5d98ab2fca4,3fe7f558-21bf-4ff6-8746-47c0323cafb0,de3294f9-be62-4d28-b20b-e8c0b1924b62,PURCHASE,10.0,2026-09-02T20:52:01.503318
0388dd20-b96b-4a5b-849f-3715845408f5,db2f9e6e-c99d-4f6e-8640-8a7f9ee121bc,d58dced7-cfe0-4214-b87d-2cfb44f0ad65,PURCHASE,10.0,2026-08-18T16:52:01.504341
88d67124-957a-40a6-82c9-d1fdfa206ccd,db2f9e6e-c99d-4f6e-8640-8a7f9ee121bc,84880841-242e-47ad-b889-243a3d69f06a,PURCHASE,10.0,2026-08-18T16:52:01.504341
1d0a43f9-02ec-4f08-8b63-1d3c70779702,db2f9e6e-c99d-4f6e-8640-8a7f9ee121bc,7a7c4c3b-cbaa-425a-94c8-f3bcd4fe371d,PURCHASE,10.0,2026-08-18T16:52:01.504341
0217524c-8af9-4493-a32e-9484b20b9aca,db2f9e6e-c99d-4f6e-8640-8a7f9ee121bc,7a7c4c3b-cbaa-425a-94c8-f3bcd4fe371d,ADD_TO_CART,5.0,2026-08-18T16:52:01.504341
45625440-4d21-45dd-9cfb-cec42bb6662e,db2f9e6e-c99d-4f6e-8640-8a7f9ee121bc,104009cc-da4b-4dee-a460-f070c98af59a,PURCHASE,10.0,2026-08-18T16:52:01.504341
17545c59-6a25-4633-b877-3ae77c7dd3ac,db2f9e6e-c99d-4f6e-8640-8a7f9ee121bc,4049d501-b0c1-4269-9ebe-1b50c2150384,PURCHASE,10.0,2026-08-30T21:52:01.504341
bec87f5e-dfa0-43db-a3d1-7122f1b2551a,db2f9e6e-c99d-4f6e-8640-8a7f9ee121bc,9b60151d-2d71-442a-b900-6cead41b6a44,PURCHASE,10.0,2026-08-30T21:52:01.504341
d65278cc-e17c-4979-a4d0-ba30742e1432,db2f9e6e-c99d-4f6e-8640-8a7f9ee121bc,9b60151d-2d71-442a-b900-6cead41b6a44,ADD_TO_CART,5.0,2026-08-30T21:52:01.504341
e3f5cb5b-a438-4f23-9257-491d7dfe2d7e,db2f9e6e-c99d-4f6e-8640-8a7f9ee121bc,e619e35d-2c6a-45f8-9a96-6516579ff2ef,PURCHASE,10.0,2026-08-30T21:52:01.504341
