customer_id,listing_id,crop_id,crop_name,purchase_count,total_quantity,recommendation_type
3fe7f558-21bf-4ff6-8746-47c0323cafb0,39dac036-1cbb-41e3-9550-b0ec6a31b6eb,178c56a4-1347-43a1-9c70-b8ad4e14aebd,Palak,2,4.29,BUY_AGAIN
3fe7f558-21bf-4ff6-8746-47c0323cafb0,6fcc34f9-1490-4c70-ae89-f338a3157ec6,59533992-5f56-4fd7-aafc-039199e5d9d6,Carrot,2,6.359999999999999,BUY_AGAIN
3fe7f558-21bf-4ff6-8746-47c0323cafb0,43d6910f-14b0-4fa4-8763-100d2a5ef4f5,b64ca3f8-fd63-4652-b8ab-d082ef554f58,Mint,1,2.83,BUY_AGAIN
3fe7f558-21bf-4ff6-8746-47c0323cafb0,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,4,9.34,BUY_AGAIN
3fe7f558-21bf-4ff6-8746-47c0323cafb0,f23a48e4-f663-406f-9b04-9f6835aaa9f4,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,Ginger,4,16.77,BUY_AGAIN
3fe7f558-21bf-4ff6-8746-47c0323cafb0,f001e0a4-8020-4880-8626-0a0c1e822852,6276a613-f3d1-4ca2-b763-bcc62ebbb363,Garlic,4,15.16,BUY_AGAIN
3fe7f558-21bf-4ff6-8746-47c0323cafb0,c6914581-923c-445a-9f9c-eaf0ec5a2c33,ef45df06-ae20-45cb-9c78-f423589fe7a0,Coriander,4,7.58,BUY_AGAIN
3fe7f558-21bf-4ff6-8746-47c0323cafb0,6e117cbd-35bc-431a-a87b-ec32590c8c57,7324117d-fdfd-4313-8e9c-1e922f46ed4f,Rice,1,3.69,BUY_AGAIN
3fe7f558-21bf-4ff6-8746-47c0323cafb0,ffcbe3ac-c1c6-4338-b2aa-421e7396924a,c7ebf4b8-4f50-4c0a-9816-6a6769943bce,Green Capsicum,1,2.1,BUY_AGAIN
db2f9e6e-c99d-4f6e-8640-8a7f9ee121bc,53375854-801f-4fc4-9bca-a764bf6963fe,abf9c741-823f-4047-ae80-0254c25dfaf7,Banana,2,6.52,BUY_AGAIN
db2f9e6e-c99d-4f6e-8640-8a7f9ee121bc,0f39696d-33be-4ab3-98ce-dfbfa4d9b7e5,0ea55d0f-d8b6-4cb1-9303-1c884505a25a,Papaya,2,4.65,BUY_AGAIN
db2f9e6e-c99d-4f6e-8640-8a7f9ee121bc,7a7c4c3b-cbaa-425a-94c8-f3bcd4fe371d,f1ad8b2f-18d6-4dff-a217-b1353e48b40d,Pomegranate,2,3.34,BUY_AGAIN
db2f9e6e-c99d-4f6e-8640-8a7f9ee121bc,f2ae0ff7-611d-4a23-b1ee-97688a2701e7,68333e4b-e52f-429e-9139-07cc61dc5eb0,Cabbage,1,1.11,BUY_AGAIN
db2f9e6e-c99d-4f6e-8640-8a7f9ee121bc,4db9e4de-ce3d-41d7-bdf4-3931e7243df5,ac8068c4-442e-467b-90c9-366eb7fc7bba,Grapes,1,4.56,BUY_AGAIN
db2f9e6e-c99d-4f6e-8640-8a7f9ee121bc,798ae4e6-fad9-4806-8971-c892a9483220,2f6f3a77-07d3-4a5d-9422-277b8cb53de2,Potato,1,1.21,BUY_AGAIN
db2f9e6e-c99d-4f6e-8640-8a7f9ee121bc,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,1,1.93,BUY_AGAIN
db2f9e6e-c99d-4f6e-8640-8a7f9ee121bc,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,1,2.81,BUY_AGAIN
db2f9e6e-c99d-4f6e-8640-8a7f9ee121bc,6fcc34f9-1490-4c70-ae89-f338a3157ec6,59533992-5f56-4fd7-aafc-039199e5d9d6,Carrot,1,2.36,BUY_AGAIN
db2f9e6e-c99d-4f6e-8640-8a7f9ee121bc,90c03401-3bc8-4be4-a348-da1419ba95ab,55048485-b49a-41a8-831b-42e14f8ce5f9,Green Peas,1,3.07,BUY_AGAIN
2434510b-4b97-4d29-92d1-a8c111c4d0b8,53375854-801f-4fc4-9bca-a764bf6963fe,abf9c741-823f-4047-ae80-0254c25dfaf7,Banana,2,4.82,BUY_AGAIN
2434510b-4b97-4d29-92d1-a8c111c4d0b8,0f39696d-33be-4ab3-98ce-dfbfa4d9b7e5,0ea55d0f-d8b6-4cb1-9303-1c884505a25a,Papaya,2,7.11,BUY_AGAIN
2434510b-4b97-4d29-92d1-a8c111c4d0b8,7a7c4c3b-cbaa-425a-94c8-f3bcd4fe371d,f1ad8b2f-18d6-4dff-a217-b1353e48b40d,Pomegranate,2,7.01,BUY_AGAIN
2434510b-4b97-4d29-92d1-a8c111c4d0b8,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,1,3.07,BUY_AGAIN
2434510b-4b97-4d29-92d1-a8c111c4d0b8,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,1,1.23,BUY_AGAIN
2434510b-4b97-4d29-92d1-a8c111c4d0b8,f23a48e4-f663-406f-9b04-9f6835aaa9f4,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,Ginger,1,4.43,BUY_AGAIN
2434510b-4b97-4d29-92d1-a8c111c4d0b8,f001e0a4-8020-4880-8626-0a0c1e822852,6276a613-f3d1-4ca2-b763-bcc62ebbb363,Garlic,1,3.56,BUY_AGAIN
2434510b-4b97-4d29-92d1-a8c111c4d0b8,c6914581-923c-445a-9f9c-eaf0ec5a2c33,ef45df06-ae20-45cb-9c78-f423589fe7a0,Coriander,1,2.34,BUY_AGAIN
2434510b-4b97-4d29-92d1-a8c111c4d0b8,f2ae0ff7-611d-4a23-b1ee-97688a2701e7,68333e4b-e52f-429e-9139-07cc61dc5eb0,Cabbage,1,3.77,BUY_AGAIN
2434510b-4b97-4d29-92d1-a8c111c4d0b8,4db9e4de-ce3d-41d7-bdf4-3931e7243df5,ac8068c4-442e-467b-90c9-366eb7fc7bba,Grapes,1,4.3,BUY_AGAIN
300ccb51-269e-4dad-bbd7-bc4d6f1214bf,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,3,7.619999999999999,BUY_AGAIN
300ccb51-269e-4dad-bbd7-bc4d6f1214bf,39dac036-1cbb-41e3-9550-b0ec6a31b6eb,178c56a4-1347-43a1-9c70-b8ad4e14aebd,Palak,3,6.29,BUY_AGAIN
300ccb51-269e-4dad-bbd7-bc4d6f1214bf,6fcc34f9-1490-4c70-ae89-f338a3157ec6,59533992-5f56-4fd7-aafc-039199e5d9d6,Carrot,3,10.780000000000001,BUY_AGAIN
ad765317-0ae5-4394-9861-e51d92a1fcc6,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,2,7.15,BUY_AGAIN
ad765317-0ae5-4394-9861-e51d92a1fcc6,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,2,8.15,BUY_AGAIN
ad765317-0ae5-4394-9861-e51d92a1fcc6,26aee757-06a2-4ead-ab16-d1e71fd68f1b,653ff738-2173-4c0d-9619-2be06db39e8c,Green Chilli,6,16.55,BUY_AGAIN
ad765317-0ae5-4394-9861-e51d92a1fcc6,c6914581-923c-445a-9f9c-eaf0ec5a2c33,ef45df06-ae20-45cb-9c78-f423589fe7a0,Coriander,6,11.309999999999999,BUY_AGAIN
ad765317-0ae5-4394-9861-e51d92a1fcc6,f23a48e4-f663-406f-9b04-9f6835aaa9f4,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,Ginger,4,14.43,BUY_AGAIN
ad765317-0ae5-4394-9861-e51d92a1fcc6,f001e0a4-8020-4880-8626-0a0c1e822852,6276a613-f3d1-4ca2-b763-bcc62ebbb363,Garlic,4,11.74,BUY_AGAIN
f0727e5c-5d1e-4ea7-aa00-d6053f839ba3,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,2,4.04,BUY_AGAIN
f0727e5c-5d1e-4ea7-aa00-d6053f839ba3,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,2,3.3200000000000003,BUY_AGAIN
f0727e5c-5d1e-4ea7-aa00-d6053f839ba3,798ae4e6-fad9-4806-8971-c892a9483220,2f6f3a77-07d3-4a5d-9422-277b8cb53de2,Potato,2,3.57,BUY_AGAIN
f0727e5c-5d1e-4ea7-aa00-d6053f839ba3,4db9e4de-ce3d-41d7-bdf4-3931e7243df5,ac8068c4-442e-467b-90c9-366eb7fc7bba,Grapes,1,3.35,BUY_AGAIN
f0727e5c-5d1e-4ea7-aa00-d6053f839ba3,53375854-801f-4fc4-9bca-a764bf6963fe,abf9c741-823f-4047-ae80-0254c25dfaf7,Banana,1,2.84,BUY_AGAIN
f0727e5c-5d1e-4ea7-aa00-d6053f839ba3,0f39696d-33be-4ab3-98ce-dfbfa4d9b7e5,0ea55d0f-d8b6-4cb1-9303-1c884505a25a,Papaya,1,3.59,BUY_AGAIN
f0727e5c-5d1e-4ea7-aa00-d6053f839ba3,7a7c4c3b-cbaa-425a-94c8-f3bcd4fe371d,f1ad8b2f-18d6-4dff-a217-b1353e48b40d,Pomegranate,1,2.56,BUY_AGAIN
d42e4be4-b29c-47fe-a1b3-8255948344ac,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,6,18.43,BUY_AGAIN
d42e4be4-b29c-47fe-a1b3-8255948344ac,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,5,15.459999999999999,BUY_AGAIN
d42e4be4-b29c-47fe-a1b3-8255948344ac,26aee757-06a2-4ead-ab16-d1e71fd68f1b,653ff738-2173-4c0d-9619-2be06db39e8c,Green Chilli,5,14.27,BUY_AGAIN
d42e4be4-b29c-47fe-a1b3-8255948344ac,c6914581-923c-445a-9f9c-eaf0ec5a2c33,ef45df06-ae20-45cb-9c78-f423589fe7a0,Coriander,5,10.5,BUY_AGAIN
d42e4be4-b29c-47fe-a1b3-8255948344ac,3a34d1a4-8f79-4d3b-8d81-bb5fd72a1b3a,3c31fec3-4390-4ed9-99ac-e13a88d60684,Ragi,1,1.33,BUY_AGAIN
d42e4be4-b29c-47fe-a1b3-8255948344ac,39dac036-1cbb-41e3-9550-b0ec6a31b6eb,178c56a4-1347-43a1-9c70-b8ad4e14aebd,Palak,1,2.35,BUY_AGAIN
d42e4be4-b29c-47fe-a1b3-8255948344ac,6fcc34f9-1490-4c70-ae89-f338a3157ec6,59533992-5f56-4fd7-aafc-039199e5d9d6,Carrot,1,3.86,BUY_AGAIN
d42e4be4-b29c-47fe-a1b3-8255948344ac,43d6910f-14b0-4fa4-8763-100d2a5ef4f5,b64ca3f8-fd63-4652-b8ab-d082ef554f58,Mint,1,1.43,BUY_AGAIN
d42e4be4-b29c-47fe-a1b3-8255948344ac,f2ae0ff7-611d-4a23-b1ee-97688a2701e7,68333e4b-e52f-429e-9139-07cc61dc5eb0,Cabbage,1,2.93,BUY_AGAIN
db1b9299-96df-4fd8-932c-3ad6613bc967,39dac036-1cbb-41e3-9550-b0ec6a31b6eb,178c56a4-1347-43a1-9c70-b8ad4e14aebd,Palak,4,7.96,BUY_AGAIN
db1b9299-96df-4fd8-932c-3ad6613bc967,6fcc34f9-1490-4c70-ae89-f338a3157ec6,59533992-5f56-4fd7-aafc-039199e5d9d6,Carrot,4,8.440000000000001,BUY_AGAIN
db1b9299-96df-4fd8-932c-3ad6613bc967,53375854-801f-4fc4-9bca-a764bf6963fe,abf9c741-823f-4047-ae80-0254c25dfaf7,Banana,4,13.249999999999998,BUY_AGAIN
db1b9299-96df-4fd8-932c-3ad6613bc967,f2ae0ff7-611d-4a23-b1ee-97688a2701e7,68333e4b-e52f-429e-9139-07cc61dc5eb0,Cabbage,1,3.43,BUY_AGAIN
db1b9299-96df-4fd8-932c-3ad6613bc967,3a34d1a4-8f79-4d3b-8d81-bb5fd72a1b3a,3c31fec3-4390-4ed9-99ac-e13a88d60684,Ragi,1,1.08,BUY_AGAIN
fc895620-c446-471c-972e-18f4ce979e28,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,4,9.919999999999998,BUY_AGAIN
fc895620-c446-471c-972e-18f4ce979e28,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,4,15.659999999999998,BUY_AGAIN
fc895620-c446-471c-972e-18f4ce979e28,f23a48e4-f663-406f-9b04-9f6835aaa9f4,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,Ginger,4,13.43,BUY_AGAIN
fc895620-c446-471c-972e-18f4ce979e28,f001e0a4-8020-4880-8626-0a0c1e822852,6276a613-f3d1-4ca2-b763-bcc62ebbb363,Garlic,4,12.19,BUY_AGAIN
fc895620-c446-471c-972e-18f4ce979e28,c6914581-923c-445a-9f9c-eaf0ec5a2c33,ef45df06-ae20-45cb-9c78-f423589fe7a0,Coriander,4,7.51,BUY_AGAIN
fc895620-c446-471c-972e-18f4ce979e28,4db9e4de-ce3d-41d7-bdf4-3931e7243df5,ac8068c4-442e-467b-90c9-366eb7fc7bba,Grapes,2,6.81,BUY_AGAIN
389a7839-5278-4984-bbc6-7d40b80eec74,798ae4e6-fad9-4806-8971-c892a9483220,2f6f3a77-07d3-4a5d-9422-277b8cb53de2,Potato,2,3.84,BUY_AGAIN
389a7839-5278-4984-bbc6-7d40b80eec74,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,2,6.1499999999999995,BUY_AGAIN
389a7839-5278-4984-bbc6-7d40b80eec74,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,2,7.51,BUY_AGAIN
389a7839-5278-4984-bbc6-7d40b80eec74,6fcc34f9-1490-4c70-ae89-f338a3157ec6,59533992-5f56-4fd7-aafc-039199e5d9d6,Carrot,2,6.32,BUY_AGAIN
389a7839-5278-4984-bbc6-7d40b80eec74,90c03401-3bc8-4be4-a348-da1419ba95ab,55048485-b49a-41a8-831b-42e14f8ce5f9,Green Peas,2,7.869999999999999,BUY_AGAIN
389a7839-5278-4984-bbc6-7d40b80eec74,ffcbe3ac-c1c6-4338-b2aa-421e7396924a,c7ebf4b8-4f50-4c0a-9816-6a6769943bce,Green Capsicum,1,4.76,BUY_AGAIN
389a7839-5278-4984-bbc6-7d40b80eec74,53375854-801f-4fc4-9bca-a764bf6963fe,abf9c741-823f-4047-ae80-0254c25dfaf7,Banana,3,3.7800000000000002,BUY_AGAIN
389a7839-5278-4984-bbc6-7d40b80eec74,0f39696d-33be-4ab3-98ce-dfbfa4d9b7e5,0ea55d0f-d8b6-4cb1-9303-1c884505a25a,Papaya,3,11.02,BUY_AGAIN
389a7839-5278-4984-bbc6-7d40b80eec74,7a7c4c3b-cbaa-425a-94c8-f3bcd4fe371d,f1ad8b2f-18d6-4dff-a217-b1353e48b40d,Pomegranate,3,10.950000000000001,BUY_AGAIN
389a7839-5278-4984-bbc6-7d40b80eec74,6e117cbd-35bc-431a-a87b-ec32590c8c57,7324117d-fdfd-4313-8e9c-1e922f46ed4f,Rice,2,5.640000000000001,BUY_AGAIN
f93c5b61-46df-44b0-a718-571307f2d308,53375854-801f-4fc4-9bca-a764bf6963fe,abf9c741-823f-4047-ae80-0254c25dfaf7,Banana,5,19.46,BUY_AGAIN
f93c5b61-46df-44b0-a718-571307f2d308,0f39696d-33be-4ab3-98ce-dfbfa4d9b7e5,0ea55d0f-d8b6-4cb1-9303-1c884505a25a,Papaya,5,15.570000000000002,BUY_AGAIN
f93c5b61-46df-44b0-a718-571307f2d308,7a7c4c3b-cbaa-425a-94c8-f3bcd4fe371d,f1ad8b2f-18d6-4dff-a217-b1353e48b40d,Pomegranate,5,13.459999999999999,BUY_AGAIN
f93c5b61-46df-44b0-a718-571307f2d308,4db9e4de-ce3d-41d7-bdf4-3931e7243df5,ac8068c4-442e-467b-90c9-366eb7fc7bba,Grapes,1,1.43,BUY_AGAIN
f93c5b61-46df-44b0-a718-571307f2d308,6e117cbd-35bc-431a-a87b-ec32590c8c57,7324117d-fdfd-4313-8e9c-1e922f46ed4f,Rice,1,4.22,BUY_AGAIN
6d807f3a-a6f7-4bd1-9559-7d534e353dc6,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,3,10.34,BUY_AGAIN
6d807f3a-a6f7-4bd1-9559-7d534e353dc6,39dac036-1cbb-41e3-9550-b0ec6a31b6eb,178c56a4-1347-43a1-9c70-b8ad4e14aebd,Palak,2,4.25,BUY_AGAIN
6d807f3a-a6f7-4bd1-9559-7d534e353dc6,6fcc34f9-1490-4c70-ae89-f338a3157ec6,59533992-5f56-4fd7-aafc-039199e5d9d6,Carrot,3,7.290000000000001,BUY_AGAIN
6d807f3a-a6f7-4bd1-9559-7d534e353dc6,798ae4e6-fad9-4806-8971-c892a9483220,2f6f3a77-07d3-4a5d-9422-277b8cb53de2,Potato,1,4.18,BUY_AGAIN
6d807f3a-a6f7-4bd1-9559-7d534e353dc6,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,1,2.19,BUY_AGAIN
6d807f3a-a6f7-4bd1-9559-7d534e353dc6,90c03401-3bc8-4be4-a348-da1419ba95ab,55048485-b49a-41a8-831b-42e14f8ce5f9,Green Peas,1,2.95,BUY_AGAIN
6d807f3a-a6f7-4bd1-9559-7d534e353dc6,3a34d1a4-8f79-4d3b-8d81-bb5fd72a1b3a,3c31fec3-4390-4ed9-99ac-e13a88d60684,Ragi,1,4.01,BUY_AGAIN
fae7e454-f146-44cd-a680-3dfc2879df45,f23a48e4-f663-406f-9b04-9f6835aaa9f4,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,Ginger,3,8.06,BUY_AGAIN
fae7e454-f146-44cd-a680-3dfc2879df45,f001e0a4-8020-4880-8626-0a0c1e822852,6276a613-f3d1-4ca2-b763-bcc62ebbb363,Garlic,3,8.43,BUY_AGAIN
fae7e454-f146-44cd-a680-3dfc2879df45,26aee757-06a2-4ead-ab16-d1e71fd68f1b,653ff738-2173-4c0d-9619-2be06db39e8c,Green Chilli,3,6.85,BUY_AGAIN
fae7e454-f146-44cd-a680-3dfc2879df45,c6914581-923c-445a-9f9c-eaf0ec5a2c33,ef45df06-ae20-45cb-9c78-f423589fe7a0,Coriander,3,8.02,BUY_AGAIN
fae7e454-f146-44cd-a680-3dfc2879df45,3a34d1a4-8f79-4d3b-8d81-bb5fd72a1b3a,3c31fec3-4390-4ed9-99ac-e13a88d60684,Ragi,1,2.11,BUY_AGAIN
4cd53847-8857-4983-ab6f-bbf44a1f863e,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,6,15.850000000000001,BUY_AGAIN
4cd53847-8857-4983-ab6f-bbf44a1f863e,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,6,15.59,BUY_AGAIN
4cd53847-8857-4983-ab6f-bbf44a1f863e,798ae4e6-fad9-4806-8971-c892a9483220,2f6f3a77-07d3-4a5d-9422-277b8cb53de2,Potato,6,18.19,BUY_AGAIN
4cd53847-8857-4983-ab6f-bbf44a1f863e,3a34d1a4-8f79-4d3b-8d81-bb5fd72a1b3a,3c31fec3-4390-4ed9-99ac-e13a88d60684,Ragi,1,2.04,BUY_AGAIN
4cd53847-8857-4983-ab6f-bbf44a1f863e,6e117cbd-35bc-431a-a87b-ec32590c8c57,7324117d-fdfd-4313-8e9c-1e922f46ed4f,Rice,3,9.5,BUY_AGAIN
4cd53847-8857-4983-ab6f-bbf44a1f863e,f2ae0ff7-611d-4a23-b1ee-97688a2701e7,68333e4b-e52f-429e-9139-07cc61dc5eb0,Cabbage,1,2.5,BUY_AGAIN
8e5d4ae9-8fb2-45af-aae1-40e41e752b6e,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,6,17.42,BUY_AGAIN
8e5d4ae9-8fb2-45af-aae1-40e41e752b6e,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,6,18.68,BUY_AGAIN
8e5d4ae9-8fb2-45af-aae1-40e41e752b6e,26aee757-06a2-4ead-ab16-d1e71fd68f1b,653ff738-2173-4c0d-9619-2be06db39e8c,Green Chilli,5,18.67,BUY_AGAIN
8e5d4ae9-8fb2-45af-aae1-40e41e752b6e,c6914581-923c-445a-9f9c-eaf0ec5a2c33,ef45df06-ae20-45cb-9c78-f423589fe7a0,Coriander,6,8.35,BUY_AGAIN
8e5d4ae9-8fb2-45af-aae1-40e41e752b6e,f23a48e4-f663-406f-9b04-9f6835aaa9f4,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,Ginger,1,1.73,BUY_AGAIN
8e5d4ae9-8fb2-45af-aae1-40e41e752b6e,f001e0a4-8020-4880-8626-0a0c1e822852,6276a613-f3d1-4ca2-b763-bcc62ebbb363,Garlic,1,1.85,BUY_AGAIN
919278a5-6e46-4b47-9a6b-d4022e747c9f,39dac036-1cbb-41e3-9550-b0ec6a31b6eb,178c56a4-1347-43a1-9c70-b8ad4e14aebd,Palak,3,6.869999999999999,BUY_AGAIN
919278a5-6e46-4b47-9a6b-d4022e747c9f,6fcc34f9-1490-4c70-ae89-f338a3157ec6,59533992-5f56-4fd7-aafc-039199e5d9d6,Carrot,3,9.06,BUY_AGAIN
919278a5-6e46-4b47-9a6b-d4022e747c9f,53375854-801f-4fc4-9bca-a764bf6963fe,abf9c741-823f-4047-ae80-0254c25dfaf7,Banana,3,8.75,BUY_AGAIN
919278a5-6e46-4b47-9a6b-d4022e747c9f,ffcbe3ac-c1c6-4338-b2aa-421e7396924a,c7ebf4b8-4f50-4c0a-9816-6a6769943bce,Green Capsicum,3,9.01,BUY_AGAIN
2452f2d6-197b-45dd-ab0a-992a1ab8cccf,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,3,4.73,BUY_AGAIN
2452f2d6-197b-45dd-ab0a-992a1ab8cccf,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,3,6.529999999999999,BUY_AGAIN
2452f2d6-197b-45dd-ab0a-992a1ab8cccf,26aee757-06a2-4ead-ab16-d1e71fd68f1b,653ff738-2173-4c0d-9619-2be06db39e8c,Green Chilli,1,1.59,BUY_AGAIN
2452f2d6-197b-45dd-ab0a-992a1ab8cccf,c6914581-923c-445a-9f9c-eaf0ec5a2c33,ef45df06-ae20-45cb-9c78-f423589fe7a0,Coriander,3,5.68,BUY_AGAIN
2452f2d6-197b-45dd-ab0a-992a1ab8cccf,f23a48e4-f663-406f-9b04-9f6835aaa9f4,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,Ginger,2,6.59,BUY_AGAIN
2452f2d6-197b-45dd-ab0a-992a1ab8cccf,f001e0a4-8020-4880-8626-0a0c1e822852,6276a613-f3d1-4ca2-b763-bcc62ebbb363,Garlic,2,5.62,BUY_AGAIN
2452f2d6-197b-45dd-ab0a-992a1ab8cccf,ffcbe3ac-c1c6-4338-b2aa-421e7396924a,c7ebf4b8-4f50-4c0a-9816-6a6769943bce,Green Capsicum,1,4.17,BUY_AGAIN
3e64ba62-388a-44c4-9030-88a74444d90a,798ae4e6-fad9-4806-8971-c892a9483220,2f6f3a77-07d3-4a5d-9422-277b8cb53de2,Potato,2,4.300000000000001,BUY_AGAIN
3e64ba62-388a-44c4-9030-88a74444d90a,fc99c491-28ac-40fc-bd3b-edf6d3a3588b,d98d579c-c9b5-454e-8a92-971240c312eb,Onion,2,7.12,BUY_AGAIN
3e64ba62-388a-44c4-9030-88a74444d90a,bf9e355c-e1c9-428e-906d-8e9a455ce885,abef6b46-97a3-4d47-847a-0a058895e915,Tomato,3,11.47,BUY_AGAIN
3e64ba62-388a-44c4-9030-88a74444d90a,6fcc34f9-1490-4c70-ae89-f338a3157ec6,59533992-5f56-4fd7-aafc-039199e5d9d6,Carrot,3,8.36,BUY_AGAIN
3e64ba62-388a-44c4-9030-88a74444d90a,90c03401-3bc8-4be4-a348-da1419ba95ab,55048485-b49a-41a8-831b-42e14f8ce5f9,Green Peas,2,6.76,BUY_AGAIN
3e64ba62-388a-44c4-9030-88a74444d90a,39dac036-1cbb-41e3-9550-b0ec6a31b6eb,178c56a4-1347-43a1-9c70-b8ad4e14aebd,Palak,1,1.29,BUY_AGAIN
47627f78-25a8-49b8-baed-67cc7cb51cc3,53375854-801f-4fc4-9bca-a764bf6963fe,abf9c741-823f-4047-ae80-0254c25dfaf7,Banana,4,14.6,BUY_AGAIN
47627f78-25a8-49b8-baed-67cc7cb51cc3,0f39696d-33be-4ab3-98ce-dfbfa4d9b7e5,0ea55d0f-d8b6-4cb1-9303-1c884505a25a,Papaya,4,15.209999999999999,BUY_AGAIN
47627f78-25a8-49b8-baed-67cc7cb51cc3,7a7c4c3b-cbaa-425a-94c8-f3bcd4fe371d,f1ad8b2f-18d6-4dff-a217-b1353e48b40d,Pomegranate,4,12.02,BUY_AGAIN
47627f78-25a8-49b8-baed-67cc7cb51cc3,f23a48e4-f663-406f-9b04-9f6835aaa9f4,6bd8ceef-eebc-4d0b-8d12-2dd14c109468,Ginger,2,5.91,BUY_AGAIN
47627f78-25a8-49b8-baed-67cc7cb51cc3,f001e0a4-8020-4880-8626-0a0c1e822852,6276a613-f3d1-4ca2-b763-bcc62ebbb363,Garlic,2,6.49,BUY_AGAIN
47627f78-25a8-49b8-baed-67cc7cb51cc3,26aee757-06a2-4ead-ab16-d1e71fd68f1b,653ff738-2173-4c0d-9619-2be06db39e8c,Green Chilli,2,6.1899999999999995,BUY_AGAIN
47627f78-25a8-49b8-baed-67cc7cb51cc3,c6914581-923c-445a-9f9c-eaf0ec5a2c33,ef45df06-ae20-45cb-9c78-f423589fe7a0,Coriander,2,3.05,BUY_AGAIN
47627f78-25a8-49b8-baed-67cc7cb51cc3,f2ae0ff7-611d-4a23-b1ee-97688a2701e7,68333e4b-e52f-429e-9139-07cc61dc5eb0,Cabbage,1,3.42,BUY_AGAIN
62e301a3-cc55-44ee-8d66-0cdb6a5d0c0d,53375854-801f-4fc4-9bca-a764bf6963fe,abf9c741-823f-4047-ae80-0254c25dfaf7,Banana,3,9.56,BUY_AGAIN
62e301a3-cc55-44ee-8d66-0cdb6a5d0c0d,0f39696d-33be-4ab3-98ce-dfbfa4d9b7e5,0ea55d0f-d8b6-4cb1-9303-1c884505a25a,Papaya,3,5.3100000000000005,BUY_AGAIN
62e301a3-cc55-44ee-8d66-0cdb6a5d0c0d,7a7c4c3b-cbaa-425a-94c8-f3bcd4fe371d,f1ad8b2f-18d6-4dff-a217-b1353e48b40d,Pomegranate,3,5.58,BUY_AGAIN
62e301a3-cc55-44ee-8d66-0cdb6a5d0c0d,43d6910f-14b0-4fa4-8763-100d2a5ef4f5,b64ca3f8-fd63-4652-b8ab-d082ef554f58,Mint,1,1.52,BUY_AGAIN
